r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
34.23429,100,223.153134,0.33,1.0,34.23,0.14,86.0,14.0,65.0,6.0,7.0,8.0,439.7,6.33,19.59,0.29,0.37
57.891262,100,223.516705,0.75,0.0,57.89,0.07,93.0,7.0,72.0,9.0,8.0,4.0,302.94,5.58,21.98,0.44,0.34
47.943077,100,223.904996,0.68,1.0,47.94,0.12,88.0,12.0,71.0,4.0,8.0,5.0,319.51,13.91,10.38,0.31,0.34
29.303135,100,224.379831,0.25,0.0,29.3,0.12,88.0,12.0,75.0,4.0,5.0,4.0,531.12,5.81,28.38,0.32,0.36
53.70046,100,224.793788,0.66,3.0,53.7,0.03,97.0,3.0,81.0,3.0,9.0,4.0,416.04,12.43,16.06,0.28,0.45
51.89313,100,225.29836,0.63,2.0,51.89,0.08,92.0,8.0,78.0,5.0,6.0,3.0,349.64,6.89,22.33,0.32,0.38
51.773148,100,225.790147,0.77,1.0,51.77,0.11,89.0,11.0,77.0,6.0,3.0,3.0,295.39,7.51,20.98,0.41,0.48
35.240383,100,226.268418,0.45,2.0,35.24,0.15,85.0,15.0,68.0,6.0,6.0,5.0,409.53,6.38,23.68,0.32,0.46
51.471947,100,226.804761,0.64,0.0,51.47,0.1,90.0,10.0,73.0,11.0,2.0,4.0,317.66,9.9,19.45,0.27,0.45
48.743793,100,227.32788,0.78,4.0,48.74,0.13,87.0,13.0,75.0,6.0,3.0,3.0,291.01,13.11,12.34,0.33,0.51
45.342804,100,227.815199,0.64,2.0,45.34,0.13,87.0,13.0,71.0,11.0,2.0,3.0,330.06,10.77,15.99,0.27,0.49
52.911964,100,228.373839,0.88,2.0,52.91,0.08,92.0,8.0,65.0,11.0,6.0,10.0,338.58,6.39,20.24,0.31,0.46
55.634277,100,228.848809,0.71,0.0,55.63,0.05,95.0,5.0,77.0,5.0,8.0,5.0,362.38,10.71,14.31,0.4,0.53
40.15761,100,229.258021,0.52,0.0,40.16,0.07,93.0,7.0,80.0,1.0,4.0,8.0,493.44,5.5,21.54,0.38,0.44
58.50597,100,229.691129,0.58,1.0,58.51,0.08,92.0,8.0,78.0,4.0,5.0,5.0,277.83,4.91,31.17,0.42,0.38
40.92352,100,230.091899,0.46,2.0,40.92,0.1,90.0,10.0,74.0,8.0,6.0,2.0,434.75,10.6,15.9,0.42,0.4
64.434425,100,230.484022,0.88,2.0,64.43,0.09,91.0,9.0,72.0,3.0,10.0,6.0,193.84,10.64,17.34,0.38,0.37
36.473976,100,230.943117,0.61,2.0,36.47,0.13,87.0,13.0,70.0,5.0,8.0,4.0,431.9,10.91,15.72,0.39,0.37
54.983124,100,231.400986,0.88,0.0,54.98,0.13,87.0,13.0,66.0,7.0,9.0,5.0,219.37,4.14,20.83,0.3,0.42
41.996227,100,231.798757,0.46,1.0,42.0,0.06,94.0,6.0,72.0,6.0,7.0,9.0,489.91,4.24,27.55,0.11,0.43
61.844646,100,232.211147,0.9,1.0,61.84,0.1,90.0,10.0,73.0,5.0,6.0,6.0,202.52,5.6,16.97,0.27,0.36
48.055126,100,232.730254,0.62,2.0,48.06,0.09,91.0,9.0,70.0,5.0,7.0,9.0,373.65,12.94,11.48,0.27,0.39
40.31998,100,233.1088,0.79,0.0,40.32,0.1,90.0,10.0,72.0,8.0,2.0,8.0,441.45,11.27,18.45,0.47,0.48
34.3635,100,233.495174,0.38,0.0,34.36,0.08,92.0,8.0,76.0,4.0,3.0,9.0,539.99,13.39,9.97,0.4,0.35
50.95113,100,233.900563,-1.0,5.0,50.95,0.07,93.0,7.0,74.0,8.0,4.0,7.0,377.49,8.42,16.01,0.36,0.36
50.13543,100,234.363621,-1.0,7.0,50.14,0.05,95.0,5.0,73.0,8.0,8.0,6.0,420.21,9.95,15.05,0.4,0.37
35.023582,100,234.942398,-1.0,7.0,35.02,0.08,92.0,8.0,73.0,5.0,5.0,9.0,532.82,9.83,14.99,0.44,0.43
56.643063,100,235.309358,0.76,3.0,56.64,0.09,91.0,9.0,72.0,6.0,4.0,9.0,279.37,11.55,12.65,0.46,0.56
52.23302,100,235.754883,0.51,1.0,52.23,0.08,92.0,8.0,71.0,7.0,5.0,9.0,345.95,11.14,12.03,0.36,0.34
56.54991,100,236.145371,0.82,3.0,56.55,0.1,90.0,10.0,71.0,5.0,12.0,2.0,261.3,6.0,17.38,0.38,0.41
56.965202,100,236.568822,0.82,3.0,56.97,0.08,92.0,8.0,80.0,2.0,4.0,6.0,294.56,7.41,19.5,0.26,0.36
46.143497,100,236.95029,-1.0,7.0,46.14,0.08,92.0,8.0,75.0,7.0,9.0,1.0,412.07,12.45,14.43,0.44,0.39
42.507896,100,237.321727,0.65,3.0,42.51,0.1,90.0,10.0,74.0,4.0,8.0,4.0,417.16,4.97,24.28,0.32,0.36
57.684296,100,237.695799,0.65,2.0,57.68,0.05,95.0,5.0,71.0,9.0,7.0,8.0,340.83,4.62,21.81,0.28,0.34
31.771482,100,238.049681,0.51,0.0,31.77,0.14,86.0,14.0,72.0,4.0,2.0,8.0,468.31,5.37,18.77,0.22,0.35
64.07923,100,238.512922,0.9,3.0,64.08,0.09,91.0,9.0,81.0,3.0,4.0,3.0,197.73,13.96,12.35,0.53,0.33
56.564003,100,238.954567,0.7,2.0,56.56,0.11,89.0,11.0,78.0,3.0,4.0,4.0,241.61,6.81,16.12,0.42,0.43
34.62877,100,239.388527,0.62,5.0,34.63,0.13,87.0,13.0,68.0,4.0,11.0,4.0,453.09,8.38,18.94,0.32,0.41
62.90191,100,239.74409,0.8,1.0,62.9,0.08,92.0,8.0,69.0,4.0,9.0,10.0,251.82,1.58,26.54,0.19,0.4
48.852215,100,240.182726,0.65,1.0,48.85,0.05,95.0,5.0,79.0,3.0,9.0,4.0,433.7,6.99,21.87,0.3,0.33
49.96288,100,240.551693,-1.0,7.0,49.96,0.12,88.0,12.0,70.0,11.0,3.0,4.0,296.58,10.66,17.04,0.31,0.41
43.019592,100,240.961569,0.57,3.0,43.02,0.07,93.0,7.0,79.0,5.0,5.0,4.0,462.69,5.12,19.09,0.35,0.34
48.522556,100,241.320862,0.7,4.0,48.52,0.15,85.0,15.0,55.0,9.0,12.0,9.0,300.44,1.53,28.7,0.26,0.39
31.400196,100,241.673798,0.66,1.0,31.4,0.14,86.0,14.0,69.0,5.0,9.0,3.0,472.62,5.5,24.4,0.39,0.34
58.281826,100,242.038902,0.77,2.0,58.28,0.07,93.0,7.0,78.0,3.0,5.0,7.0,298.75,6.58,23.71,0.39,0.33
47.23143,100,242.453292,0.82,2.0,47.23,0.14,86.0,14.0,70.0,6.0,7.0,3.0,288.72,10.79,16.62,0.24,0.33
55.971382,100,242.812222,0.7,6.0,55.97,0.12,88.0,12.0,68.0,8.0,4.0,8.0,296.48,1.71,31.16,0.24,0.38
34.447857,100,243.301158,0.74,6.0,34.45,0.16,84.0,16.0,68.0,4.0,9.0,3.0,400.03,6.81,20.72,0.23,0.33
23.323668,100,243.760881,0.51,3.0,23.32,0.13,87.0,13.0,68.0,5.0,7.0,7.0,582.9,7.4,14.58,0.32,0.46
31.85626,100,244.153146,0.61,4.0,31.86,0.13,87.0,13.0,37.0,33.0,4.0,13.0,484.93,5.11,17.51,0.39,0.43
58.515743,100,244.573009,0.56,1.0,58.52,0.07,93.0,7.0,77.0,7.0,4.0,5.0,296.23,9.49,18.7,0.4,0.37
63.563034,100,244.991894,-1.0,5.0,63.56,0.06,94.0,6.0,85.0,4.0,4.0,1.0,260.71,7.28,19.52,0.41,0.4
59.404995,100,245.473133,0.66,6.0,59.4,0.11,89.0,11.0,73.0,11.0,2.0,3.0,209.72,5.66,20.92,0.42,0.39
43.583126,100,245.909784,0.58,1.0,43.58,0.12,88.0,12.0,72.0,8.0,2.0,6.0,369.01,11.81,12.57,0.44,0.44
54.70016,100,246.314217,0.66,0.0,54.7,0.07,93.0,7.0,81.0,4.0,3.0,5.0,337.22,13.29,13.44,0.35,0.41
52.551163,100,246.686315,0.75,6.0,52.55,0.12,88.0,12.0,73.0,7.0,4.0,4.0,267.2,11.78,14.29,0.26,0.38
26.678326,100,247.033773,-1.0,6.0,26.68,0.18,82.0,18.0,43.0,17.0,10.0,12.0,455.69,9.87,15.44,0.39,0.33
65.012,100,247.363542,0.83,0.0,65.01,0.09,91.0,9.0,71.0,2.0,10.0,8.0,187.49,10.43,14.53,0.42,0.32
57.02569,100,247.725828,0.84,1.0,57.03,0.08,92.0,8.0,78.0,7.0,4.0,3.0,293.91,13.78,13.37,0.4,0.31
55.243484,100,248.09954,0.79,2.0,55.24,0.09,91.0,9.0,73.0,6.0,4.0,8.0,294.73,7.34,17.7,0.11,0.34
55.15788,100,248.453453,0.58,2.0,55.16,0.08,92.0,8.0,77.0,4.0,4.0,7.0,314.19,1.57,31.64,0.23,0.35
41.587395,100,248.898101,0.51,1.0,41.59,0.1,90.0,10.0,61.0,12.0,6.0,11.0,427.38,9.25,14.17,0.34,0.33
55.004772,100,249.289095,0.66,1.0,55.0,0.08,92.0,8.0,79.0,5.0,1.0,7.0,315.85,13.78,11.46,0.43,0.42
71.087616,100,249.736089,0.87,2.0,71.09,0.06,94.0,6.0,83.0,3.0,4.0,4.0,180.74,13.58,10.76,0.54,0.37
52.34082,100,250.223107,0.63,1.0,52.34,0.08,92.0,8.0,68.0,13.0,1.0,10.0,344.78,13.74,8.16,0.28,0.42
74.17797,100,250.647561,0.84,4.0,74.18,0.02,98.0,2.0,75.0,8.0,8.0,7.0,223.45,5.49,22.31,0.41,0.45
37.324753,100,251.068524,0.47,0.0,37.32,0.06,94.0,6.0,76.0,6.0,4.0,8.0,539.56,6.27,19.1,0.5,0.4
51.949932,100,251.537958,0.75,3.0,51.95,0.09,91.0,9.0,77.0,6.0,3.0,5.0,330.89,10.17,15.8,0.3,0.4
66.75412,100,252.040886,0.69,0.0,66.75,0.06,94.0,6.0,78.0,7.0,5.0,4.0,226.79,7.14,16.42,0.41,0.44
51.92639,100,252.412438,0.63,2.0,51.93,0.14,86.0,14.0,63.0,12.0,7.0,4.0,234.18,2.05,30.06,0.37,0.43
31.61618,100,252.808651,0.58,2.0,31.62,0.08,92.0,8.0,75.0,9.0,3.0,5.0,569.82,10.91,20.43,0.38,0.34
51.76955,100,253.283698,0.71,2.0,51.77,0.07,93.0,7.0,79.0,5.0,3.0,6.0,368.7,12.31,12.26,0.4,0.37
59.881107,100,253.641695,-1.0,4.0,59.88,0.11,89.0,11.0,80.0,4.0,2.0,3.0,204.38,8.93,18.15,0.52,0.43
52.712635,100,254.00477,0.66,4.0,52.71,0.11,89.0,11.0,62.0,9.0,8.0,10.0,284.84,8.67,18.46,0.25,0.33
39.542385,100,254.362224,0.58,2.0,39.54,0.11,89.0,11.0,70.0,5.0,8.0,6.0,432.68,11.75,12.8,0.48,0.33
49.803936,100,254.706885,0.68,1.0,49.8,0.08,92.0,8.0,79.0,3.0,6.0,4.0,372.32,13.33,11.58,0.54,0.33
52.166645,100,255.124166,0.69,0.0,52.17,0.05,95.0,5.0,82.0,4.0,6.0,3.0,398.85,11.3,14.92,0.42,0.32
43.140915,100,255.48709,0.51,2.0,43.14,0.11,89.0,11.0,73.0,6.0,5.0,5.0,392.28,7.64,15.25,0.39,0.39
47.542934,100,255.834278,0.55,1.0,47.54,0.06,94.0,6.0,70.0,11.0,7.0,6.0,430.96,14.47,10.51,0.36,0.33
55.437176,100,256.251437,0.63,1.0,55.44,0.06,94.0,6.0,81.0,3.0,6.0,4.0,347.07,6.7,21.69,0.38,0.32
42.71417,100,256.590466,0.52,1.0,42.71,0.1,90.0,10.0,78.0,3.0,5.0,4.0,414.87,13.19,15.33,0.54,0.39
66.57621,100,257.083163,0.76,4.0,66.58,0.06,94.0,6.0,70.0,6.0,8.0,10.0,228.68,11.97,12.36,0.44,0.31
34.75942,100,257.438607,0.39,1.0,34.76,0.09,91.0,9.0,78.0,4.0,4.0,5.0,519.61,10.53,15.85,0.39,0.47
46.34624,100,257.795019,0.51,0.0,46.35,0.08,92.0,8.0,77.0,6.0,5.0,4.0,409.87,14.78,8.16,0.41,0.33
52.01255,100,258.134732,0.69,3.0,52.01,0.07,93.0,7.0,68.0,10.0,9.0,6.0,366.09,13.36,10.17,0.36,0.33
39.756733,100,258.594968,0.59,1.0,39.76,0.1,90.0,10.0,60.0,12.0,3.0,15.0,447.7,2.17,23.13,0.23,0.32
53.247284,100,258.943367,0.46,2.0,53.25,0.09,91.0,9.0,77.0,3.0,6.0,5.0,316.65,11.59,15.97,0.56,0.44
66.2473,100,259.346319,0.75,2.0,66.25,0.05,95.0,5.0,80.0,6.0,3.0,6.0,250.78,3.91,29.31,0.13,0.33
34.73732,100,259.759897,0.49,3.0,34.74,0.14,86.0,14.0,70.0,7.0,7.0,2.0,433.85,8.85,15.02,0.36,0.38
70.70246,100,260.127187,0.89,2.0,70.7,0.09,91.0,9.0,74.0,9.0,6.0,2.0,125.02,3.16,26.03,0.26,0.39
50.9954,100,260.553115,0.73,0.0,51.0,0.09,91.0,9.0,62.0,18.0,6.0,5.0,341.37,10.36,11.64,0.38,0.34
58.153595,100,261.016725,0.49,0.0,58.15,0.04,96.0,4.0,75.0,11.0,5.0,5.0,353.21,11.33,16.5,0.39,0.4
47.702053,100,261.497829,0.58,0.0,47.7,0.1,90.0,10.0,84.0,1.0,3.0,2.0,359.51,13.78,13.01,0.6,0.43
41.84342,100,261.851257,0.56,3.0,41.84,0.05,95.0,5.0,72.0,16.0,3.0,4.0,507.4,10.78,15.05,0.47,0.44
44.736473,100,262.281171,0.33,2.0,44.74,0.09,91.0,9.0,76.0,7.0,7.0,1.0,410.08,14.79,9.97,0.43,0.33
64.535484,100,262.68563,0.79,0.0,64.54,0.09,91.0,9.0,85.0,1.0,1.0,4.0,192.73,10.95,18.16,0.41,0.4
56.738895,100,263.051121,0.71,2.0,56.74,0.06,94.0,6.0,83.0,2.0,3.0,6.0,333.23,13.49,13.38,0.48,0.37
64.11182,100,263.440875,0.72,4.0,64.11,0.05,95.0,5.0,81.0,5.0,3.0,6.0,273.24,7.35,21.89,0.18,0.34
69.37668,100,263.862452,0.89,3.0,69.38,0.06,94.0,6.0,75.0,9.0,7.0,3.0,198.92,6.07,18.85,0.51,0.36
49.29867,100,264.20104,0.53,0.0,49.3,0.06,94.0,6.0,80.0,6.0,5.0,3.0,412.3,14.19,10.44,0.37,0.39
47.880013,100,264.618611,0.8,1.0,47.88,0.15,85.0,15.0,65.0,10.0,5.0,5.0,355.0,1.19,25.01,0.19,0.31
63.339,100,264.986126,0.76,6.0,63.34,0.07,93.0,7.0,75.0,7.0,4.0,7.0,244.42,2.62,24.81,0.35,0.39
55.3178,100,265.479033,0.77,2.0,55.32,0.12,88.0,12.0,78.0,4.0,4.0,2.0,235.79,2.15,34.93,0.23,0.34
45.7206,100,265.987356,0.66,3.0,45.72,0.1,90.0,10.0,69.0,5.0,8.0,8.0,381.5,14.0,11.12,0.53,0.46
40.46905,100,266.407917,0.7,3.0,40.47,0.1,90.0,10.0,77.0,3.0,5.0,5.0,439.79,11.72,14.82,0.33,0.46
28.594042,100,266.853022,0.52,3.0,28.59,0.09,91.0,9.0,75.0,5.0,8.0,3.0,587.29,5.99,22.79,0.35,0.39
36.95028,100,267.383284,0.49,3.0,36.95,0.13,87.0,13.0,48.0,27.0,1.0,11.0,426.43,6.44,20.36,0.26,0.42
46.700848,100,267.89885,0.58,3.0,46.7,0.09,91.0,9.0,56.0,23.0,4.0,8.0,388.51,13.18,11.05,0.43,0.5
69.98557,100,268.360682,0.89,0.0,69.99,0.03,97.0,3.0,85.0,2.0,5.0,5.0,248.32,11.3,15.38,0.31,0.48
77.06901,100,268.758551,0.86,1.0,77.07,0.01,99.0,1.0,85.0,7.0,5.0,2.0,212.21,6.49,21.26,0.48,0.44
38.836338,100,269.218805,0.42,2.0,38.84,0.05,95.0,5.0,73.0,6.0,5.0,11.0,539.03,6.06,22.51,0.06,0.37
50.812973,100,269.815089,0.71,2.0,50.81,0.1,90.0,10.0,69.0,10.0,3.0,8.0,324.98,2.18,27.23,0.06,0.43
54.43038,100,270.25973,0.5,0.0,54.43,0.07,93.0,7.0,68.0,10.0,4.0,11.0,340.12,7.21,22.68,0.28,0.56
43.945927,100,270.63922,0.49,0.0,43.95,0.04,96.0,4.0,80.0,8.0,4.0,4.0,501.06,13.37,12.31,0.38,0.41
61.071857,100,271.047782,0.63,1.0,61.07,0.08,92.0,8.0,82.0,1.0,4.0,5.0,249.97,6.48,21.85,0.32,0.35
57.115417,100,271.442697,0.82,1.0,57.12,0.09,91.0,9.0,81.0,7.0,2.0,1.0,274.18,13.26,10.45,0.5,0.38
57.374268,100,271.945374,0.59,0.0,57.37,0.07,93.0,7.0,71.0,9.0,3.0,10.0,308.5,5.01,24.22,0.18,0.36
19.271864,100,272.54841,0.42,1.0,19.27,0.1,90.0,10.0,77.0,5.0,2.0,6.0,675.08,11.9,12.98,0.45,0.46
66.09825,100,273.067219,0.55,6.0,66.1,0.05,95.0,5.0,82.0,3.0,5.0,5.0,252.35,7.71,17.82,0.48,0.57
49.519,100,273.631063,0.57,0.0,49.52,0.04,96.0,4.0,71.0,15.0,4.0,6.0,443.07,13.21,11.6,0.56,0.49
47.047993,100,274.20814,0.57,0.0,47.05,0.05,95.0,5.0,81.0,4.0,6.0,4.0,452.67,13.01,15.28,0.36,0.53
50.979534,100,274.7578,0.5,1.0,50.98,0.05,95.0,5.0,80.0,3.0,3.0,9.0,411.33,6.14,19.13,0.29,0.55
63.987247,100,275.371781,0.68,1.0,63.99,0.06,94.0,6.0,77.0,8.0,3.0,6.0,256.2,13.91,10.87,0.41,0.51
37.188263,100,275.980715,0.63,3.0,37.19,0.13,87.0,13.0,37.0,32.0,6.0,12.0,423.7,5.24,16.85,0.39,0.58
54.78389,100,276.568753,0.56,6.0,54.78,0.06,94.0,6.0,83.0,3.0,2.0,6.0,354.01,13.6,10.97,0.52,0.58
74.043594,100,277.225488,0.89,2.0,74.04,0.05,95.0,5.0,82.0,4.0,4.0,5.0,168.79,13.4,12.74,0.61,0.54
37.0991,100,277.736209,0.46,3.0,37.1,0.06,94.0,6.0,78.0,5.0,7.0,4.0,541.96,14.36,10.54,0.44,0.62
41.15398,100,278.352266,0.6,1.0,41.15,0.12,88.0,12.0,76.0,4.0,4.0,4.0,396.58,14.09,11.55,0.23,0.48
66.26799,100,278.816231,0.85,2.0,66.27,0.09,91.0,9.0,84.0,2.0,3.0,2.0,173.71,15.08,11.23,0.58,0.57
41.831882,100,279.34698,0.62,2.0,41.83,0.06,94.0,6.0,72.0,9.0,9.0,4.0,491.66,11.44,16.53,0.49,0.42
54.380318,100,279.852161,0.74,2.0,54.38,0.06,94.0,6.0,80.0,7.0,5.0,2.0,358.3,12.9,15.87,0.47,0.5
50.024887,100,280.548754,0.64,0.0,50.02,0.08,92.0,8.0,74.0,5.0,6.0,7.0,369.93,10.32,15.3,0.36,0.47
37.724598,100,281.198912,0.54,0.0,37.72,0.1,90.0,10.0,73.0,6.0,6.0,5.0,470.26,12.38,11.86,0.4,0.66
35.928165,100,281.729288,-1.0,4.0,35.93,0.13,87.0,13.0,55.0,23.0,4.0,5.0,438.17,9.52,17.46,0.37,0.6
55.66505,100,282.402447,0.81,5.0,55.67,0.14,86.0,14.0,69.0,6.0,3.0,8.0,190.75,5.98,16.96,0.52,0.49
51.526474,100,282.991344,0.77,2.0,51.53,0.08,92.0,8.0,73.0,9.0,4.0,6.0,353.62,10.73,15.71,0.37,0.63
67.64007,100,283.606283,0.96,3.0,67.64,0.09,91.0,9.0,76.0,5.0,5.0,5.0,158.64,8.52,18.68,0.46,0.54
36.208878,100,284.187804,0.66,2.0,36.21,0.16,84.0,16.0,47.0,25.0,3.0,9.0,379.09,1.56,21.37,0.17,0.58
37.872643,100,284.900793,0.87,1.0,37.87,0.17,83.0,17.0,50.0,19.0,5.0,9.0,339.54,2.78,23.48,0.37,0.55
45.71779,100,285.434002,0.62,0.0,45.72,0.1,90.0,10.0,48.0,30.0,3.0,9.0,381.53,11.82,12.37,0.44,0.68
42.974697,100,285.796237,0.49,2.0,42.97,0.06,94.0,6.0,82.0,6.0,4.0,2.0,479.51,11.91,19.22,0.41,0.5
29.96309,100,286.242533,0.5,1.0,29.96,0.08,92.0,8.0,75.0,7.0,3.0,7.0,587.77,3.55,28.27,0.35,0.34
38.49501,100,286.684324,0.51,1.0,38.5,0.11,89.0,11.0,59.0,14.0,5.0,11.0,444.43,8.62,17.64,0.28,0.42
41.483974,100,287.160459,0.47,1.0,41.48,0.04,96.0,4.0,79.0,7.0,5.0,5.0,526.68,13.37,10.57,0.51,0.41
38.08056,100,287.510174,0.4,0.0,38.08,0.07,93.0,7.0,80.0,2.0,5.0,6.0,515.75,4.36,29.2,0.29,0.4
38.76712,100,287.859341,0.8,5.0,38.77,0.17,83.0,17.0,61.0,13.0,6.0,3.0,328.78,12.7,12.28,0.48,0.32
34.027588,100,288.190946,0.25,3.0,34.03,0.11,89.0,11.0,50.0,17.0,8.0,14.0,494.58,5.1,20.34,0.18,0.33
41.800953,100,288.504865,0.76,0.0,41.8,0.14,86.0,14.0,53.0,21.0,4.0,8.0,351.8,1.57,27.29,0.22,0.31
62.84303,100,288.821907,0.9,2.0,62.84,0.09,91.0,9.0,63.0,16.0,4.0,8.0,211.31,10.42,16.53,0.46,0.29
44.711544,100,289.3861,0.88,2.0,44.71,0.14,86.0,14.0,53.0,21.0,5.0,7.0,317.99,8.62,15.79,0.32,0.3
35.37007,100,289.983077,0.43,0.0,35.37,0.1,90.0,10.0,48.0,23.0,4.0,15.0,496.39,10.62,14.25,0.4,0.54
41.042835,100,290.642038,0.73,6.0,41.04,0.17,83.0,17.0,50.0,20.0,3.0,10.0,301.39,2.41,25.4,0.19,0.56
39.188976,100,291.256745,0.55,4.0,39.19,0.1,90.0,10.0,37.0,35.0,6.0,12.0,454.0,9.78,12.12,0.26,0.61
65.79776,100,291.858459,0.78,2.0,65.8,0.06,94.0,6.0,74.0,12.0,6.0,2.0,236.96,4.49,25.85,0.27,0.56
57.25792,100,292.487098,0.73,2.0,57.26,0.14,86.0,14.0,75.0,3.0,4.0,4.0,172.25,11.36,15.06,0.36,0.57
53.279556,100,293.145029,0.73,1.0,53.28,0.06,94.0,6.0,83.0,5.0,4.0,2.0,370.0,10.33,16.32,0.44,0.58
60.80699,100,293.802334,0.79,0.0,60.81,0.08,92.0,8.0,77.0,8.0,4.0,3.0,252.85,14.67,8.56,0.59,0.61
75.990555,100,294.411166,0.94,0.0,75.99,0.07,93.0,7.0,79.0,3.0,11.0,0.0,108.52,13.84,12.17,0.63,0.63
50.435177,100,295.013015,0.78,3.0,50.44,0.1,90.0,10.0,79.0,7.0,4.0,0.0,329.17,13.1,13.61,0.53,0.56
50.721283,100,295.677242,0.86,3.0,50.72,0.12,88.0,12.0,62.0,22.0,1.0,3.0,287.97,5.66,20.29,0.39,0.56
27.20972,100,296.24938,0.43,3.0,27.21,0.1,90.0,10.0,64.0,10.0,6.0,10.0,586.97,11.04,11.72,0.47,0.63
60.241383,100,296.991839,0.9,1.0,60.24,0.14,86.0,14.0,70.0,9.0,3.0,4.0,137.59,5.24,18.78,0.4,0.53
69.25416,100,297.527425,0.8,0.0,69.25,0.04,96.0,4.0,78.0,10.0,3.0,5.0,237.7,6.27,21.97,0.18,0.71
56.78668,100,298.141312,0.82,3.0,56.79,0.09,91.0,9.0,34.0,40.0,1.0,16.0,277.79,9.44,14.15,0.31,0.5
59.484657,100,298.735412,0.69,4.0,59.48,0.07,93.0,7.0,59.0,25.0,2.0,7.0,285.83,6.96,17.72,0.38,0.58
37.090607,100,299.53005,0.5,6.0,37.09,0.15,85.0,15.0,48.0,22.0,6.0,9.0,387.78,11.52,10.89,0.32,0.56
44.049522,100,300.301112,0.76,4.0,44.05,0.12,88.0,12.0,40.0,31.0,4.0,13.0,363.71,2.18,21.18,0.23,0.74
58.757904,100,301.023685,0.72,6.0,58.76,0.07,93.0,7.0,63.0,19.0,3.0,8.0,293.63,13.42,10.6,0.46,0.73
25.434923,100,301.816425,0.44,3.0,25.43,0.18,82.0,18.0,29.0,37.0,4.0,12.0,470.84,10.0,9.72,0.29,0.68
52.679176,100,302.472014,0.61,2.0,52.68,0.06,94.0,6.0,68.0,12.0,3.0,11.0,376.38,13.67,9.56,0.42,0.74
46.311855,100,303.20065,0.65,5.0,46.31,0.08,92.0,8.0,66.0,19.0,4.0,3.0,410.24,4.99,20.74,0.28,0.59
43.207684,100,304.078123,0.27,3.0,43.21,0.12,88.0,12.0,27.0,39.0,5.0,17.0,373.27,9.21,10.98,0.38,0.68
29.227705,100,304.678658,0.5,6.0,29.23,0.06,94.0,6.0,67.0,16.0,1.0,10.0,625.61,12.94,9.29,0.33,0.83
38.55086,100,305.387188,-1.0,4.0,38.55,0.14,86.0,14.0,48.0,22.0,9.0,7.0,389.55,4.51,17.04,0.41,0.55
48.37771,100,306.123447,0.75,2.0,48.38,0.12,88.0,12.0,35.0,37.0,4.0,12.0,314.58,11.7,12.86,0.46,0.67
52.322243,100,306.675402,0.73,2.0,52.32,0.13,87.0,13.0,63.0,12.0,4.0,8.0,249.92,3.88,17.28,0.32,0.69
44.3762,100,307.214874,0.78,3.0,44.38,0.15,85.0,15.0,58.0,12.0,4.0,11.0,302.16,2.85,28.59,0.42,0.51
25.039576,100,307.8836,0.39,1.0,25.04,0.19,81.0,19.0,43.0,22.0,4.0,12.0,456.85,11.62,11.69,0.46,0.51
49.035255,100,308.542382,0.77,4.0,49.04,0.14,86.0,14.0,57.0,18.0,7.0,4.0,267.76,9.1,13.39,0.29,0.63
63.59945,100,309.228888,0.53,6.0,63.6,0.08,92.0,8.0,81.0,3.0,3.0,5.0,222.52,14.79,10.58,0.6,0.61
61.953064,100,309.737653,0.85,1.0,61.95,0.09,91.0,9.0,76.0,4.0,6.0,5.0,221.08,12.93,12.64,0.54,0.61
78.10031,100,310.128026,0.86,0.0,78.1,0.03,97.0,3.0,86.0,5.0,3.0,3.0,164.75,14.55,11.51,0.63,0.47
60.251904,100,310.800997,-1.0,6.0,60.25,0.07,93.0,7.0,62.0,17.0,6.0,8.0,277.58,1.99,27.85,0.23,0.37
54.76627,100,311.607794,0.65,1.0,54.77,0.05,95.0,5.0,71.0,15.0,2.0,7.0,371.51,13.3,11.16,0.52,0.63
63.685295,100,312.316474,0.85,3.0,63.69,0.06,94.0,6.0,83.0,4.0,4.0,3.0,259.41,7.16,17.38,0.43,0.75
74.023186,100,312.963357,0.95,2.0,74.02,0.08,92.0,8.0,76.0,7.0,8.0,1.0,109.34,12.77,13.55,0.6,0.67
70.77366,100,313.524105,0.81,2.0,70.77,0.07,93.0,7.0,83.0,1.0,5.0,4.0,164.56,5.11,31.57,0.46,0.6
73.93699,100,314.074754,0.83,4.0,73.94,0.04,96.0,4.0,78.0,11.0,3.0,4.0,188.97,3.2,33.69,0.42,0.52
48.42275,100,314.661366,-1.0,4.0,48.42,0.12,88.0,12.0,68.0,14.0,3.0,3.0,314.06,6.76,17.46,0.34,0.5
70.75069,100,315.300613,0.8,0.0,70.75,0.04,96.0,4.0,91.0,2.0,2.0,1.0,222.13,15.15,9.66,0.68,0.55
52.45555,100,315.903275,0.86,3.0,52.46,0.08,92.0,8.0,33.0,35.0,1.0,23.0,343.53,3.35,16.86,0.37,0.58
72.09005,100,316.470459,0.82,1.0,72.09,0.04,96.0,4.0,82.0,5.0,6.0,3.0,208.19,13.68,10.04,0.56,0.57
