r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
12.333329,100,30.932798,-1.0,6.0,12.33,0.19,81.0,19.0,61.0,6.0,6.0,8.0,427.58,10.2,16.63,0.16,0.51
27.629517,100,31.525284,0.11,5.0,27.63,0.18,82.0,18.0,54.0,12.0,9.0,7.0,392.39,7.65,22.41,0.17,0.69
64.322845,100,32.415114,0.97,5.0,64.32,0.18,82.0,18.0,49.0,12.0,12.0,9.0,259.39,1.67,24.02,0.24,0.53
40.4892,100,33.254832,0.93,1.0,40.49,0.19,81.0,19.0,53.0,6.0,11.0,11.0,515.36,4.98,18.16,0.13,0.85
46.049824,100,33.646779,0.69,4.0,46.05,0.18,82.0,18.0,49.0,11.0,10.0,12.0,483.71,4.28,22.0,0.16,0.77
19.007935,100,34.049125,0.0,0.0,19.01,0.17,83.0,17.0,53.0,12.0,7.0,11.0,342.04,9.49,13.54,0.2,0.35
20.133327,100,34.484944,0.8,3.0,20.13,0.16,84.0,16.0,49.0,9.0,12.0,14.0,577.78,9.55,16.12,0.2,0.38
38.84444,100,34.906057,1.0,6.0,38.84,0.19,81.0,19.0,62.0,3.0,8.0,8.0,396.31,5.29,22.13,0.18,0.4
27.593002,100,35.883938,0.11,4.0,27.59,0.15,85.0,15.0,54.0,14.0,9.0,8.0,404.88,8.48,18.18,0.23,0.39
33.847607,100,36.643832,-1.0,5.0,33.85,0.17,83.0,17.0,52.0,9.0,10.0,12.0,451.64,6.81,23.07,0.06,0.89
46.87523,100,37.22776,1.0,2.0,46.88,0.11,89.0,11.0,54.0,13.0,10.0,12.0,389.94,6.25,25.39,0.18,0.69
36.914265,100,37.712347,-1.0,6.0,36.91,0.2,80.0,20.0,54.0,7.0,9.0,10.0,584.82,5.33,21.08,0.2,0.54
26.56761,100,38.28441,0.93,6.0,26.57,0.18,82.0,18.0,55.0,7.0,6.0,14.0,498.22,7.85,16.08,0.11,0.44
26.43745,100,38.842556,0.0,3.0,26.44,0.13,87.0,13.0,52.0,11.0,11.0,13.0,510.46,9.2,18.6,0.29,0.52
39.48618,100,39.453183,-1.0,6.0,39.49,0.25,75.0,25.0,49.0,9.0,7.0,10.0,413.68,3.1,28.37,0.16,0.52
47.73046,100,40.007655,1.0,2.0,47.73,0.15,85.0,15.0,60.0,12.0,7.0,6.0,409.72,4.93,19.25,0.14,0.57
57.90475,100,40.572363,-1.0,4.0,57.9,0.22,78.0,22.0,38.0,11.0,20.0,9.0,455.41,1.4,18.28,0.22,0.51
11.206668,100,41.2393,0.37,4.0,11.21,0.24,76.0,24.0,41.0,13.0,12.0,10.0,506.37,9.05,15.16,0.21,0.52
25.340315,100,41.574811,0.18,4.0,25.34,0.13,87.0,13.0,54.0,11.0,9.0,13.0,426.37,9.39,18.19,0.13,0.63
38.27333,100,41.942214,0.93,3.0,38.27,0.14,86.0,14.0,46.0,12.0,12.0,16.0,551.27,6.88,18.47,0.19,0.31
11.134923,100,42.465291,1.0,3.0,11.13,0.14,86.0,14.0,55.0,14.0,10.0,7.0,411.34,11.62,14.42,0.2,0.34
33.15205,100,43.280956,0.0,1.0,33.15,0.14,86.0,14.0,61.0,8.0,8.0,9.0,356.95,7.78,19.59,0.13,0.48
48.160145,100,44.019844,-1.0,7.0,48.16,0.17,83.0,17.0,48.0,16.0,8.0,11.0,289.86,4.22,20.97,0.2,0.75
39.474907,100,44.619725,-1.0,5.0,39.47,0.18,82.0,18.0,48.0,14.0,10.0,10.0,488.12,5.49,20.85,0.14,0.69
37.533318,100,45.335017,0.93,2.0,37.53,0.19,81.0,19.0,57.0,11.0,7.0,6.0,631.3,5.53,24.46,0.11,0.56
50.197292,100,46.205657,0.63,5.0,50.2,0.17,83.0,17.0,49.0,10.0,16.0,8.0,329.82,3.86,22.29,0.22,0.67
12.20286,100,46.954776,0.93,0.0,12.2,0.25,75.0,25.0,48.0,15.0,7.0,5.0,396.11,8.56,18.1,0.25,0.82
21.974606,100,47.604621,1.0,3.0,21.97,0.2,80.0,20.0,53.0,11.0,9.0,7.0,345.63,8.13,16.45,0.18,0.72
46.04999,100,48.384002,0.8,1.0,46.05,0.25,75.0,25.0,47.0,8.0,13.0,7.0,434.24,1.79,25.09,0.13,0.61
27.129509,100,49.238603,0.53,2.0,27.13,0.19,81.0,19.0,50.0,10.0,8.0,13.0,519.89,7.46,20.13,0.09,0.74
50.887302,100,50.225368,-1.0,6.0,50.89,0.18,82.0,18.0,56.0,8.0,9.0,9.0,264.84,3.4,27.52,0.17,0.79
42.08125,100,50.853112,0.82,5.0,42.08,0.23,77.0,23.0,53.0,9.0,7.0,8.0,394.44,3.32,30.5,0.16,0.93
8.0,100,51.253714,0.93,0.0,8.0,0.24,76.0,24.0,52.0,8.0,6.0,10.0,502.51,9.68,14.71,0.27,0.56
61.34903,100,51.635505,0.93,0.0,61.35,0.15,85.0,15.0,59.0,14.0,4.0,8.0,342.83,2.53,29.44,0.13,0.37
4.7999997,100,52.214183,0.0,4.0,4.8,0.16,84.0,16.0,58.0,11.0,9.0,6.0,554.44,12.29,13.39,0.09,0.35
32.348866,100,53.160007,0.93,6.0,32.35,0.18,82.0,18.0,55.0,8.0,10.0,9.0,430.43,6.79,19.96,0.13,0.53
45.65523,100,54.055698,0.8,0.0,45.66,0.12,88.0,12.0,70.0,5.0,8.0,5.0,174.88,6.17,28.16,0.13,0.88
25.804752,100,55.123814,0.11,5.0,25.8,0.15,85.0,15.0,48.0,15.0,12.0,10.0,263.53,8.8,17.59,0.16,0.84
34.796818,100,55.940165,0.8,0.0,34.8,0.19,81.0,19.0,47.0,5.0,15.0,14.0,456.95,6.04,23.91,0.11,0.99
60.53336,100,56.770177,0.93,0.0,60.53,0.18,82.0,18.0,62.0,7.0,9.0,4.0,681.19,2.0,33.26,0.15,0.74
25.621578,100,57.456624,0.0,3.0,25.62,0.14,86.0,14.0,49.0,15.0,13.0,9.0,604.88,9.09,17.71,0.2,0.77
13.400003,100,57.800464,-1.0,7.0,13.4,0.19,81.0,19.0,65.0,6.0,7.0,3.0,616.05,10.0,18.38,0.14,0.63
28.407297,100,58.163597,1.0,3.0,28.41,0.2,80.0,20.0,51.0,15.0,10.0,4.0,384.88,6.92,18.63,0.23,0.32
28.515234,100,58.724618,0.13,5.0,28.52,0.17,83.0,17.0,55.0,9.0,13.0,6.0,408.8,7.77,22.48,0.18,0.33
42.072845,100,59.086478,0.93,1.0,42.07,0.11,89.0,11.0,56.0,16.0,7.0,10.0,256.96,7.06,18.54,0.21,0.53
28.449842,100,59.413358,0.53,2.0,28.45,0.18,82.0,18.0,63.0,8.0,3.0,8.0,390.67,7.5,20.17,0.17,0.34
48.32872,100,59.735962,0.8,2.0,48.33,0.22,78.0,22.0,51.0,11.0,10.0,6.0,308.13,2.48,27.5,0.23,0.3
11.000005,100,60.234199,0.0,2.0,11.0,0.17,83.0,17.0,61.0,9.0,4.0,9.0,452.03,10.94,17.42,0.29,0.3
47.975224,100,60.76804,0.93,3.0,47.98,0.13,87.0,13.0,52.0,10.0,12.0,13.0,320.55,5.49,19.98,0.18,0.46
9.928571,100,61.525394,1.0,0.0,9.93,0.18,82.0,18.0,55.0,11.0,11.0,5.0,216.87,10.89,13.95,0.17,0.49
48.546978,100,62.150828,0.53,2.0,48.55,0.17,83.0,17.0,53.0,12.0,7.0,11.0,261.28,4.15,25.87,0.06,0.71
46.356823,100,63.182759,-1.0,7.0,46.36,0.16,84.0,16.0,64.0,8.0,8.0,4.0,388.82,4.86,22.58,0.2,0.59
32.630947,100,63.821591,0.53,4.0,32.63,0.24,76.0,24.0,50.0,14.0,6.0,6.0,428.77,4.82,20.78,0.16,0.99
27.074282,100,64.732139,-1.0,7.0,27.07,0.18,82.0,18.0,58.0,8.0,10.0,6.0,513.47,7.75,15.08,0.13,0.56
29.135225,100,65.337291,0.2,5.0,29.14,0.2,80.0,20.0,63.0,7.0,8.0,2.0,535.2,6.79,29.41,0.16,0.86
26.452381,100,66.08851,0.0,1.0,26.45,0.13,87.0,13.0,56.0,4.0,13.0,14.0,397.01,9.2,14.47,0.15,0.56
53.666626,100,66.719142,0.8,3.0,53.67,0.09,91.0,9.0,63.0,10.0,12.0,6.0,489.16,5.67,25.02,0.16,0.71
14.421427,100,67.232808,-1.0,6.0,14.42,0.27,73.0,27.0,44.0,12.0,10.0,7.0,283.0,7.49,13.54,0.3,0.6
16.133335,100,67.90561,0.0,3.0,16.13,0.14,86.0,14.0,61.0,9.0,6.0,10.0,592.72,10.74,15.87,0.26,0.47
-7.3333335,100,68.556518,0.0,4.0,-7.33,0.18,82.0,18.0,56.0,9.0,12.0,5.0,571.55,14.05,9.16,0.17,0.63
26.251106,100,69.232953,0.8,0.0,26.25,0.21,79.0,21.0,56.0,11.0,7.0,5.0,381.9,7.03,26.66,0.12,0.6
50.933327,100,69.931851,1.0,0.0,50.93,0.12,88.0,12.0,62.0,12.0,10.0,4.0,490.47,5.27,20.74,0.29,0.64
46.26126,100,70.619361,1.0,6.0,46.26,0.2,80.0,20.0,53.0,5.0,10.0,12.0,467.5,3.58,26.35,0.19,0.65
45.75681,100,71.176901,-1.0,6.0,45.76,0.2,80.0,20.0,55.0,8.0,8.0,9.0,380.49,3.67,26.85,0.12,0.64
42.801888,100,71.83195,0.63,4.0,42.8,0.19,81.0,19.0,56.0,7.0,8.0,10.0,559.17,4.56,22.98,0.28,0.5
