1,37.6,0.18,82.0,363.59,4.36,29.2,0.24,0.22
2,24.73,0.23,77.0,342.44,10.01,21.41,0.15,0.24
3,37.77,0.15,85.0,435.49,8.07,25.45,0.08,0.22
4,27.86,0.2,80.0,472.72,7.06,31.32,0.13,0.27
5,24.58,0.18,82.0,482.79,10.83,17.13,0.28,0.23
6,31.86,0.21,79.0,338.68,6.98,24.38,0.25,0.25
7,12.29,0.29,71.0,495.54,6.98,24.79,0.21,0.42
8,38.56,0.21,79.0,293.28,2.8,34.02,0.18,0.21
9,25.98,0.2,80.0,444.88,8.95,26.8,0.2,0.25
10,34.0,0.21,79.0,373.59,4.72,32.53,0.05,0.22
11,37.36,0.15,85.0,400.32,7.4,28.17,0.19,0.23
12,37.56,0.21,79.0,328.28,2.53,33.74,0.12,0.24
13,20.9,0.23,77.0,455.73,8.01,22.3,0.28,0.23
14,48.17,0.16,84.0,206.34,7.51,20.58,0.1,0.18
15,36.45,0.2,80.0,350.47,4.42,29.14,0.18,0.27
16,38.01,0.17,83.0,408.79,4.89,31.17,0.14,0.24
17,39.71,0.17,83.0,358.36,5.63,26.7,0.23,0.19
18,34.92,0.2,80.0,280.6,8.58,21.32,0.21,0.29
19,28.31,0.19,81.0,386.48,10.96,17.47,0.16,0.21
20,41.62,0.18,82.0,261.77,6.95,29.82,0.15,0.27
21,24.08,0.2,80.0,397.14,13.1,12.32,0.17,0.29
22,27.61,0.22,78.0,318.85,10.2,21.65,0.19,0.29
23,16.47,0.24,76.0,385.51,14.34,11.91,0.28,0.23
24,38.38,0.17,83.0,423.62,3.69,35.59,0.13,0.27
25,31.61,0.15,85.0,447.74,10.1,17.28,0.23,0.25
26,38.68,0.19,81.0,175.72,11.01,19.86,0.17,0.22
27,34.01,0.22,78.0,397.23,1.59,39.47,0.18,0.2
28,40.67,0.18,82.0,291.16,6.78,22.16,0.14,0.27
29,29.82,0.18,82.0,455.86,8.64,27.23,0.2,0.24
30,22.14,0.22,78.0,394.84,10.04,17.75,0.36,0.18
31,25.0,0.24,76.0,384.36,8.03,25.97,0.15,0.21
32,38.17,0.13,87.0,344.67,12.53,13.86,0.26,0.23
33,41.29,0.17,83.0,393.32,3.04,34.29,0.12,0.21
34,28.34,0.24,76.0,298.07,6.88,22.04,0.2,0.26
35,22.51,0.24,76.0,395.09,7.07,27.23,0.28,0.28
36,33.05,0.2,80.0,306.39,8.31,23.02,0.23,0.23
37,47.44,0.16,84.0,309.14,2.69,35.94,0.14,0.27
38,36.22,0.2,80.0,187.07,12.05,17.86,0.13,0.25
39,24.65,0.27,73.0,321.17,5.37,29.8,0.13,0.24
40,21.88,0.25,75.0,385.6,8.95,24.51,0.13,0.21
41,39.11,0.17,83.0,205.86,10.17,21.23,0.35,0.23
42,6.39,0.31,69.0,425.17,9.58,20.82,0.41,0.27
43,39.49,0.24,76.0,219.69,1.34,34.78,0.2,0.22
44,35.96,0.17,83.0,479.75,2.96,39.8,0.05,0.2
45,20.67,0.21,79.0,524.21,7.9,24.65,0.29,0.19
46,23.44,0.19,81.0,499.67,9.37,17.65,0.27,0.23
47,48.31,0.15,85.0,267.11,4.89,33.11,0.15,0.23
48,47.36,0.16,84.0,201.59,8.03,23.71,0.16,0.2
