r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
13.966361,100,23.949811,0.36,0.0,13.97,0.23,77.0,272.28,11.94,17.46,0.28,0.26
33.245068,100,24.403448,0.67,2.0,33.25,0.22,78.0,287.82,6.21,26.62,0.19,0.29
32.976032,100,24.651109,-1.0,5.0,32.98,0.24,76.0,296.33,4.65,32.22,0.21,0.44
23.713346,100,24.853102,0.89,0.0,23.71,0.2,80.0,362.51,9.58,16.5,0.23,0.24
27.349083,100,25.08886,0.59,1.0,27.35,0.22,78.0,229.54,5.14,28.32,0.35,0.19
37.430492,100,25.368549,0.9,2.0,37.43,0.18,82.0,550.61,8.01,27.04,0.13,0.21
39.100506,100,25.556992,0.66,2.0,39.1,0.2,80.0,391.86,5.59,32.73,0.21,0.26
42.61426,100,25.767341,0.79,0.0,42.61,0.2,80.0,295.83,1.54,34.34,0.36,0.18
48.48617,100,25.975468,0.64,2.0,48.49,0.15,85.0,477.96,4.29,30.05,0.25,0.2
38.460125,100,26.147553,-1.0,4.0,38.46,0.22,78.0,498.09,5.12,29.58,0.09,0.2
24.338,100,26.335222,0.36,2.0,24.34,0.2,80.0,373.24,9.63,20.49,0.29,0.16
32.1686,100,26.541214,0.67,0.0,32.17,0.14,86.0,301.06,10.32,17.94,0.19,0.18
48.116955,100,26.802137,0.88,3.0,48.12,0.15,85.0,293.2,4.28,31.44,0.18,0.2
22.416386,100,27.054903,0.76,2.0,22.42,0.24,76.0,303.85,6.74,20.62,0.29,0.25
50.604694,100,27.272483,-1.0,5.0,50.6,0.16,84.0,322.0,2.42,32.96,0.29,0.24
34.563587,100,27.473791,0.35,0.0,34.56,0.14,86.0,443.94,9.45,20.42,0.3,0.2
34.84024,100,28.003326,0.4,1.0,34.84,0.18,82.0,403.13,7.1,27.73,0.21,0.19
22.01359,100,28.420587,0.67,0.0,22.01,0.29,71.0,379.81,6.1,23.94,0.2,0.5
33.457897,100,28.809348,0.91,1.0,33.46,0.19,81.0,278.84,7.67,22.87,0.18,0.4
41.95509,100,29.125289,-1.0,5.0,41.96,0.18,82.0,272.25,4.23,32.51,0.29,0.37
42.53463,100,29.482426,0.7,2.0,42.53,0.18,82.0,466.75,5.53,27.86,0.13,0.29
44.930252,100,29.828138,0.74,1.0,44.93,0.17,83.0,322.68,3.03,33.9,0.33,0.34
40.728733,100,30.272926,0.63,3.0,40.73,0.19,81.0,489.25,4.36,25.45,0.27,0.34
21.926443,100,30.75523,0.77,0.0,21.93,0.22,78.0,299.32,8.66,26.18,0.26,0.43
42.888367,100,31.197627,0.87,1.0,42.89,0.2,80.0,461.06,4.12,30.97,0.2,0.46
31.964596,100,31.68048,0.33,1.0,31.96,0.16,84.0,260.1,8.09,21.14,0.34,0.42
33.273876,100,32.039102,-1.0,5.0,33.27,0.17,83.0,487.74,7.42,27.48,0.21,0.46
52.00752,100,32.375771,-1.0,5.0,52.01,0.21,79.0,355.81,1.59,37.89,0.16,0.34
32.551003,100,32.822656,-1.0,5.0,32.55,0.24,76.0,340.62,4.73,30.3,0.21,0.31
52.421886,100,33.091279,0.7,4.0,52.42,0.12,88.0,430.15,6.23,26.21,0.14,0.43
40.025547,100,33.351332,0.87,0.0,40.03,0.2,80.0,362.49,4.71,26.85,0.2,0.26
54.030437,100,33.658322,0.82,3.0,54.03,0.13,87.0,289.78,4.97,30.68,0.16,0.25
16.69359,100,33.929853,0.38,3.0,16.69,0.21,79.0,413.06,13.34,14.09,0.23,0.29
20.788824,100,34.163589,0.45,3.0,20.79,0.2,80.0,471.68,13.0,16.98,0.1,0.26
46.38038,100,34.478045,0.64,0.0,46.38,0.15,85.0,414.69,5.6,23.69,0.24,0.22
31.753735,100,34.781653,0.62,2.0,31.75,0.23,77.0,392.56,5.9,22.31,0.3,0.3
