1,42.65,0.18,82.0,363.59,4.36,29.2,0.24,0.28
2,20.31,0.23,77.0,342.44,10.01,21.41,0.15,0.56
3,44.88,0.15,85.0,435.49,8.07,25.45,0.08,0.42
4,36.31,0.2,80.0,472.72,7.06,31.32,0.13,0.46
5,24.78,0.18,82.0,482.79,10.83,17.13,0.28,0.55
6,32.72,0.21,79.0,338.68,6.98,24.38,0.25,0.45
7,20.45,0.29,71.0,495.54,6.98,24.79,0.21,0.35
8,44.08,0.21,79.0,293.28,2.8,34.02,0.18,0.37
9,30.19,0.2,80.0,475.15,8.8,27.54,0.19,0.4
10,43.22,0.21,79.0,375.64,4.74,32.59,0.04,0.26
11,39.35,0.15,85.0,400.32,7.4,28.17,0.19,0.37
12,45.59,0.21,79.0,329.51,2.56,33.8,0.13,0.38
13,23.82,0.23,77.0,455.73,8.01,22.3,0.28,0.39
14,44.33,0.16,84.0,206.34,7.51,20.58,0.1,0.52
15,43.16,0.2,80.0,354.07,4.43,29.2,0.18,0.56
16,46.85,0.17,83.0,408.79,4.89,31.17,0.14,0.39
17,45.02,0.17,83.0,358.75,5.63,26.7,0.21,0.34
18,30.88,0.2,80.0,280.6,8.58,21.32,0.21,0.46
19,24.66,0.19,81.0,386.48,10.96,17.47,0.16,0.47
20,40.38,0.18,82.0,262.8,6.9,29.8,0.14,0.53
21,17.79,0.2,80.0,397.14,13.1,12.32,0.17,0.32
22,22.25,0.22,78.0,318.85,10.2,21.65,0.19,0.32
23,6.28,0.24,76.0,388.8,14.34,11.89,0.29,0.39
24,49.21,0.17,83.0,426.44,3.69,35.62,0.14,0.33
25,31.66,0.15,85.0,450.89,9.91,17.34,0.22,0.36
26,25.0,0.19,81.0,166.37,10.96,19.7,0.16,0.4
27,47.37,0.22,78.0,399.61,1.6,39.51,0.18,0.43
28,41.27,0.18,82.0,289.71,6.78,21.95,0.15,0.28
29,34.57,0.18,82.0,455.86,8.64,27.23,0.2,0.23
30,17.48,0.22,78.0,394.84,10.04,17.75,0.36,0.22
31,28.23,0.24,76.0,384.36,8.03,25.97,0.15,0.22
32,29.07,0.13,87.0,346.99,12.53,13.85,0.26,0.51
33,54.43,0.17,83.0,399.72,3.01,34.33,0.1,0.47
34,26.68,0.24,76.0,304.24,6.97,21.82,0.2,0.37
35,22.82,0.24,76.0,400.86,7.54,26.22,0.27,0.44
36,30.32,0.2,80.0,311.44,8.51,22.7,0.22,0.3
37,56.09,0.16,84.0,302.66,2.65,34.26,0.12,0.29
38,21.2,0.21,79.0,185.67,12.1,17.71,0.14,0.27
39,29.19,0.27,73.0,323.77,5.37,29.8,0.1,0.37
40,23.0,0.25,75.0,385.6,8.95,24.51,0.13,0.36
41,27.82,0.17,83.0,329.96,9.84,22.29,0.31,0.35
42,3.3,0.31,69.0,417.3,9.48,20.94,0.41,0.21
43,43.15,0.24,76.0,223.25,1.33,34.78,0.2,0.32
44,48.69,0.18,82.0,480.76,2.98,40.1,0.05,0.28
45,26.32,0.21,79.0,522.46,8.05,24.58,0.29,0.4
46,26.26,0.19,81.0,499.67,9.37,17.65,0.27,0.35
47,50.29,0.15,85.0,266.91,4.83,33.24,0.14,0.27
48,42.13,0.16,84.0,209.66,7.94,23.58,0.15,0.36
49,32.75,0.18,82.0,383.63,8.23,21.5,0.23,0.51
50,31.91,0.14,86.0,251.87,9.56,18.34,0.37,0.32
51,14.02,0.26,74.0,338.92,9.85,17.71,0.34,0.34
52,32.32,0.23,77.0,291.64,7.25,29.53,0.1,0.49
53,18.11,0.23,77.0,303.47,11.06,19.99,0.21,0.39
54,27.97,0.2,80.0,366.82,7.87,24.95,0.27,0.32
55,17.32,0.25,75.0,482.92,9.54,22.68,0.25,0.37
56,19.73,0.22,78.0,202.08,9.99,18.24,0.32,0.33
57,28.94,0.17,83.0,296.31,10.08,21.3,0.25,0.48
58,43.77,0.22,78.0,421.65,3.35,41.6,0.13,0.41
59,47.82,0.18,82.0,461.36,3.03,30.37,0.22,0.26
