r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
33.157185,100,19.138841,0.77,0.0,33.16,0.23,77.0,271.42,11.94,17.46,0.27,0.25
33.94229,100,19.495431,0.86,2.0,33.94,0.22,78.0,283.51,6.23,26.53,0.22,0.3
31.220963,100,19.861305,-1.0,5.0,31.22,0.23,77.0,296.54,4.61,32.0,0.21,0.34
32.464153,100,20.204817,0.52,0.0,32.46,0.19,81.0,365.28,9.71,16.26,0.23,0.35
28.061491,100,20.593271,0.75,1.0,28.06,0.22,78.0,358.83,4.91,29.18,0.31,0.32
18.886774,100,20.906976,0.46,2.0,18.89,0.18,82.0,550.61,8.01,27.04,0.13,0.37
28.868265,100,21.218228,0.67,2.0,28.87,0.2,80.0,389.76,5.49,33.3,0.18,0.29
38.1743,100,21.471589,0.68,0.0,38.17,0.2,80.0,298.52,1.53,35.84,0.36,0.3
29.945078,100,21.758473,0.76,3.0,29.95,0.15,85.0,471.76,4.06,30.7,0.26,0.24
17.188513,100,21.987427,-1.0,4.0,17.19,0.22,78.0,498.09,5.12,29.58,0.09,0.27
30.800581,100,22.229913,0.77,2.0,30.8,0.2,80.0,365.63,10.13,19.5,0.32,0.22
45.904053,100,22.495914,0.57,0.0,45.9,0.14,86.0,304.14,10.1,18.34,0.19,0.23
45.889915,100,22.712976,0.75,0.0,45.89,0.15,85.0,284.36,4.52,30.99,0.18,0.25
35.947712,100,22.916016,0.73,2.0,35.95,0.24,76.0,212.0,6.74,20.7,0.29,0.21
41.574738,100,23.161754,-1.0,5.0,41.57,0.16,84.0,315.27,2.38,33.08,0.28,0.19
34.078938,100,23.51134,0.56,0.0,34.08,0.14,86.0,441.5,9.36,20.5,0.29,0.23
31.90598,100,23.726635,0.81,1.0,31.91,0.18,82.0,392.0,7.56,26.05,0.24,0.34
21.225285,100,24.009773,0.75,0.0,21.23,0.29,71.0,293.31,6.17,23.54,0.23,0.2
39.322758,100,24.228509,0.57,1.0,39.32,0.19,81.0,280.69,7.63,22.63,0.12,0.27
42.699356,100,24.608025,-1.0,5.0,42.7,0.18,82.0,260.5,4.38,32.02,0.32,0.2
27.19712,100,24.888388,0.59,2.0,27.2,0.17,83.0,468.04,5.48,27.86,0.11,0.36
39.529312,100,25.273865,0.84,1.0,39.53,0.17,83.0,319.61,3.09,34.78,0.32,0.26
22.411919,100,25.542423,0.53,3.0,22.41,0.19,81.0,489.25,4.36,25.45,0.27,0.37
32.708054,100,25.778415,0.85,0.0,32.71,0.22,78.0,299.32,8.66,26.18,0.26,0.26
24.58078,100,26.054557,0.81,1.0,24.58,0.2,80.0,443.3,3.97,30.93,0.19,0.22
46.24241,100,26.43231,0.81,1.0,46.24,0.16,84.0,259.76,8.14,21.21,0.34,0.26
25.560385,100,26.805932,-1.0,5.0,25.56,0.17,83.0,487.74,7.42,27.48,0.21,0.36
34.709835,100,27.310866,-1.0,5.0,34.71,0.21,79.0,346.1,1.56,37.76,0.15,0.35
26.136663,100,27.732969,-1.0,5.0,26.14,0.24,76.0,340.97,4.79,30.31,0.24,0.48
39.15628,100,27.979113,0.69,4.0,39.16,0.12,88.0,419.26,6.32,25.83,0.11,0.41
31.267597,100,28.226607,0.75,0.0,31.27,0.2,80.0,359.8,4.57,28.15,0.17,0.23
42.462105,100,28.472071,0.52,3.0,42.46,0.13,87.0,363.14,4.8,31.46,0.17,0.23
25.449745,100,28.715924,0.37,3.0,25.45,0.21,79.0,412.62,13.34,14.11,0.22,0.23
22.185116,100,28.913862,0.66,3.0,22.19,0.2,80.0,473.21,13.0,16.99,0.1,0.23
37.222248,100,29.166642,0.55,0.0,37.22,0.14,86.0,404.99,5.63,23.51,0.22,0.19
23.97783,100,29.480526,0.71,2.0,23.98,0.23,77.0,390.51,5.81,22.62,0.3,0.24
36.88907,100,29.747992,0.74,4.0,36.89,0.18,82.0,331.29,4.91,28.1,0.21,0.3
61.54987,100,30.09193,0.86,4.0,61.55,0.27,73.0,253.49,1.0,25.47,0.1,0.25
55.156338,100,30.459785,0.63,1.0,55.16,0.08,92.0,314.2,4.5,28.28,0.21,0.33
19.038145,100,30.746479,-1.0,5.0,19.04,0.26,74.0,391.99,2.65,41.42,0.28,0.35
27.84074,100,31.000166,0.84,1.0,27.84,0.25,75.0,296.16,10.36,19.39,0.19,0.27
37.22501,100,31.61605,0.94,2.0,37.23,0.23,77.0,218.64,2.97,33.77,0.25,0.24
22.951859,100,32.077663,0.62,2.0,22.95,0.21,79.0,444.2,13.39,13.87,0.38,0.6
18.627827,100,32.653512,-1.0,5.0,18.63,0.21,79.0,498.88,11.41,16.68,0.32,0.43
32.99188,100,33.272936,0.57,1.0,32.99,0.19,81.0,358.77,5.8,22.86,0.22,0.53
