1,45.65,0.18,82.0,363.59,4.36,29.2,0.24,0.63
2,7.75,0.23,77.0,342.44,10.01,21.41,0.15,0.61
3,29.93,0.15,85.0,435.49,8.07,25.45,0.08,0.76
4,27.67,0.2,80.0,472.72,7.06,31.32,0.13,0.5
5,10.27,0.18,82.0,482.79,10.83,17.13,0.28,0.35
6,26.52,0.21,79.0,338.68,6.98,24.38,0.25,0.37
7,13.68,0.29,71.0,495.54,6.98,24.79,0.21,0.59
8,48.51,0.21,79.0,293.28,2.8,34.02,0.18,0.64
9,18.4,0.2,80.0,475.15,8.8,27.54,0.19,0.59
10,38.28,0.21,79.0,375.64,4.74,32.59,0.04,0.34
11,33.73,0.15,85.0,400.32,7.4,28.17,0.19,0.34
12,49.8,0.21,79.0,329.51,2.56,33.8,0.13,0.29
13,18.01,0.23,77.0,455.73,8.01,22.3,0.28,0.28
14,31.57,0.16,84.0,206.34,7.51,20.58,0.1,0.39
15,41.72,0.2,80.0,354.07,4.43,29.2,0.18,0.48
16,44.46,0.17,83.0,408.79,4.89,31.17,0.14,0.24
17,40.4,0.17,83.0,358.75,5.63,26.7,0.21,0.24
18,19.55,0.2,80.0,280.6,8.58,21.32,0.21,0.36
19,8.2,0.19,81.0,386.48,10.96,17.47,0.16,0.34
20,31.73,0.18,82.0,262.8,6.9,29.8,0.14,0.42
21,-4.53,0.2,80.0,397.14,13.1,12.32,0.17,0.26
22,8.14,0.22,78.0,318.85,10.2,21.65,0.19,0.23
23,-15.6,0.24,76.0,388.8,14.34,11.89,0.29,0.33
24,51.13,0.17,83.0,426.44,3.69,35.62,0.14,0.34
25,19.52,0.15,85.0,450.89,9.91,17.34,0.22,0.33
26,8.22,0.19,81.0,166.37,10.96,19.7,0.16,0.44
27,52.86,0.22,78.0,399.61,1.6,39.51,0.18,0.3
28,32.4,0.18,82.0,289.71,6.78,21.95,0.15,0.37
29,22.21,0.18,82.0,455.86,8.64,27.23,0.2,0.35
30,8.99,0.22,78.0,394.84,10.04,17.75,0.36,0.34
31,16.36,0.24,76.0,384.36,8.03,25.97,0.15,0.42
32,7.1,0.13,87.0,346.99,12.53,13.85,0.26,0.49
33,54.87,0.17,83.0,399.72,3.01,34.33,0.1,0.41
34,21.73,0.24,76.0,304.24,6.97,21.82,0.2,0.51
