r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
30.067644,100,21.63672,0.72,0.0,30.07,0.23,77.0,272.28,11.94,17.46,0.28,0.49
37.556805,100,22.332851,0.81,2.0,37.56,0.22,78.0,287.82,6.21,26.62,0.19,0.32
32.427303,100,22.877799,-1.0,5.0,32.43,0.24,76.0,296.33,4.65,32.22,0.21,0.68
33.211456,100,23.226671,0.77,0.0,33.21,0.2,80.0,362.51,9.58,16.5,0.23,0.53
20.214674,100,23.427308,0.65,1.0,20.21,0.22,78.0,229.54,5.14,28.32,0.35,0.33
49.155605,100,23.619279,0.87,2.0,49.16,0.18,82.0,550.61,8.01,27.04,0.13,0.19
42.658775,100,24.044501,0.79,2.0,42.66,0.2,80.0,391.86,5.59,32.73,0.21,0.18
26.088678,100,24.731297,0.64,0.0,26.09,0.2,80.0,295.83,1.54,34.34,0.36,0.41
45.63615,100,25.410838,0.75,2.0,45.64,0.15,85.0,477.96,4.29,30.05,0.25,0.66
42.339935,100,26.045447,-1.0,4.0,42.34,0.22,78.0,498.09,5.12,29.58,0.09,0.65
34.72901,100,26.709468,0.71,2.0,34.73,0.2,80.0,373.24,9.63,20.49,0.29,0.61
45.79877,100,27.304628,0.81,0.0,45.8,0.14,86.0,301.06,10.32,17.94,0.19,0.63
44.81961,100,27.655311,0.82,3.0,44.82,0.15,85.0,293.2,4.28,31.44,0.18,0.57
21.89944,100,27.829872,0.71,2.0,21.9,0.24,76.0,303.85,6.74,20.62,0.29,0.34
41.13718,100,28.028153,-1.0,5.0,41.14,0.16,84.0,322.0,2.42,32.96,0.29,0.16
45.587498,100,28.257827,0.7,0.0,45.59,0.14,86.0,443.94,9.45,20.42,0.3,0.18
39.006668,100,28.539768,0.79,1.0,39.01,0.18,82.0,403.13,7.1,27.73,0.21,0.22
26.150986,100,28.731091,0.8,0.0,26.15,0.29,71.0,379.81,6.1,23.94,0.2,0.27
40.944054,100,28.969083,0.82,1.0,40.94,0.19,81.0,278.84,7.67,22.87,0.18,0.18
37.578262,100,29.166857,-1.0,5.0,37.58,0.18,82.0,272.25,4.23,32.51,0.29,0.23
45.859722,100,29.368528,0.87,2.0,45.86,0.18,82.0,466.75,5.53,27.86,0.13,0.19
35.076057,100,29.566431,0.67,1.0,35.08,0.17,83.0,322.68,3.03,33.9,0.33,0.18
37.59112,100,29.751649,0.73,3.0,37.59,0.19,81.0,489.25,4.36,25.45,0.27,0.19
27.6929,100,29.945655,0.74,0.0,27.69,0.22,78.0,299.32,8.66,26.18,0.26,0.17
42.41195,100,30.139219,0.8,1.0,42.41,0.2,80.0,461.06,4.12,30.97,0.2,0.18
35.65491,100,30.340982,0.66,1.0,35.65,0.16,84.0,260.1,8.09,21.14,0.34,0.18
36.061085,100,30.531621,-1.0,5.0,36.06,0.17,83.0,487.74,7.42,27.48,0.21,0.19
45.100113,100,30.713594,-1.0,5.0,45.1,0.21,79.0,355.81,1.59,37.89,0.16,0.18
31.975643,100,30.903685,-1.0,5.0,31.98,0.24,76.0,340.62,4.73,30.3,0.21,0.17
59.51045,100,31.434417,0.86,4.0,59.51,0.12,88.0,430.15,6.23,26.21,0.14,0.18
39.846024,100,32.133882,0.8,0.0,39.85,0.2,80.0,362.49,4.71,26.85,0.2,0.51
57.077076,100,32.803178,0.84,3.0,57.08,0.13,87.0,289.78,4.97,30.68,0.16,0.67
40.387184,100,33.288117,0.77,3.0,40.39,0.21,79.0,413.06,13.34,14.09,0.23,0.64
45.57764,100,33.63256,0.9,3.0,45.58,0.2,80.0,471.68,13.0,16.98,0.1,0.47
48.814114,100,34.067441,0.76,0.0,48.81,0.15,85.0,414.69,5.6,23.69,0.24,0.33
34.67414,100,34.613278,0.7,2.0,34.67,0.23,77.0,392.56,5.9,22.31,0.3,0.42
48.590477,100,35.164619,0.82,4.0,48.59,0.18,82.0,335.24,4.8,28.48,0.18,0.52
68.52338,100,35.364085,0.88,4.0,68.52,0.29,71.0,259.48,1.0,25.48,0.12,0.53
62.770863,100,35.56958,0.81,1.0,62.77,0.08,92.0,319.19,4.29,28.62,0.19,0.19
24.82079,100,35.753415,-1.0,5.0,24.82,0.26,74.0,398.82,2.71,41.37,0.28,0.19
33.07715,100,35.933328,0.81,3.0,33.08,0.25,75.0,297.5,10.25,19.4,0.19,0.18
26.654083,100,36.559325,0.77,2.0,26.65,0.25,75.0,196.96,2.98,32.56,0.23,0.17
25.704082,100,37.168361,0.61,2.0,25.7,0.21,79.0,446.27,13.39,13.87,0.39,0.61
34.501377,100,38.111077,-1.0,5.0,34.5,0.21,79.0,469.89,11.41,16.7,0.29,0.56
