1,39.28,0.18,82.0,363.59,4.36,29.2,0.24,0.4
2,23.26,0.23,77.0,342.44,10.01,21.41,0.15,0.34
3,40.14,0.15,85.0,435.49,8.07,25.45,0.08,0.39
4,30.68,0.2,80.0,472.72,7.06,31.32,0.13,0.26
5,24.65,0.18,82.0,482.79,10.83,17.13,0.28,0.26
6,32.15,0.21,79.0,338.68,6.98,24.38,0.25,0.29
7,15.01,0.29,71.0,495.54,6.98,24.79,0.21,0.34
8,40.4,0.21,79.0,293.28,2.8,34.02,0.18,0.27
9,26.92,0.2,80.0,475.15,8.8,27.54,0.19,0.23
10,37.28,0.21,79.0,375.64,4.74,32.59,0.04,0.23
11,38.02,0.15,85.0,400.32,7.4,28.17,0.19,0.2
12,40.17,0.21,79.0,329.51,2.56,33.8,0.13,0.17
13,21.87,0.23,77.0,455.73,8.01,22.3,0.28,0.17
14,46.89,0.16,84.0,206.34,7.51,20.58,0.1,0.19
15,38.59,0.2,80.0,354.07,4.43,29.2,0.18,0.19
16,40.96,0.17,83.0,408.79,4.89,31.17,0.14,0.16
17,41.52,0.17,83.0,358.75,5.63,26.7,0.21,0.18
18,33.57,0.2,80.0,280.6,8.58,21.32,0.21,0.21
19,27.09,0.19,81.0,386.48,10.96,17.47,0.16,0.16
20,41.23,0.18,82.0,262.8,6.9,29.8,0.14,0.19
21,21.98,0.2,80.0,397.14,13.1,12.32,0.17,0.17
22,25.82,0.22,78.0,318.85,10.2,21.65,0.19,0.17
23,12.77,0.24,76.0,388.8,14.34,11.89,0.29,0.17
24,41.79,0.17,83.0,426.44,3.69,35.62,0.14,0.2
25,31.68,0.15,85.0,450.89,9.91,17.34,0.22,0.22
26,34.44,0.19,81.0,166.37,10.96,19.7,0.16,0.19
27,38.38,0.22,78.0,399.61,1.6,39.51,0.18,0.21
28,40.88,0.18,82.0,289.71,6.78,21.95,0.15,0.19
29,31.4,0.18,82.0,455.86,8.64,27.23,0.2,0.18
30,20.59,0.22,78.0,394.84,10.04,17.75,0.36,0.16
31,26.07,0.24,76.0,384.36,8.03,25.97,0.15,0.16
32,34.99,0.13,87.0,346.99,12.53,13.85,0.26,0.17
33,45.81,0.17,83.0,399.72,3.01,34.33,0.1,0.16
34,27.58,0.24,76.0,304.24,6.97,21.82,0.2,0.16
35,22.32,0.24,76.0,400.86,7.54,26.22,0.27,0.17
36,32.25,0.2,80.0,311.44,8.51,22.7,0.22,0.16
37,50.71,0.16,84.0,302.66,2.65,34.26,0.12,0.17
38,30.08,0.21,79.0,185.67,12.1,17.71,0.14,0.17
39,26.48,0.27,73.0,323.77,5.37,29.8,0.1,0.18
40,22.25,0.25,75.0,385.6,8.95,24.51,0.13,0.17
41,32.16,0.17,83.0,329.96,9.84,22.29,0.31,0.2
42,5.68,0.31,69.0,417.3,9.48,20.94,0.41,0.18
43,40.73,0.24,76.0,223.25,1.33,34.78,0.2,0.24
44,39.06,0.18,82.0,480.76,2.98,40.1,0.05,0.16
45,22.5,0.21,79.0,522.46,8.05,24.58,0.29,0.21
46,24.38,0.19,81.0,499.67,9.37,17.65,0.27,0.17
47,49.13,0.15,85.0,266.91,4.83,33.24,0.14,0.19
48,45.46,0.16,84.0,209.66,7.94,23.58,0.15,0.18
49,32.68,0.18,82.0,383.63,8.23,21.5,0.23,0.17
50,39.3,0.14,86.0,251.87,9.56,18.34,0.37,0.19
51,17.6,0.26,74.0,338.92,9.85,17.71,0.34,0.25
52,32.03,0.23,77.0,291.64,7.25,29.53,0.1,0.23
53,23.14,0.23,77.0,303.47,11.06,19.99,0.21,0.26
54,29.06,0.2,80.0,366.82,7.87,24.95,0.27,0.37
55,15.92,0.25,75.0,482.92,9.54,22.68,0.25,0.26
56,27.96,0.22,78.0,202.08,9.99,18.24,0.32,0.32
57,33.95,0.17,83.0,296.31,10.08,21.3,0.25,0.31
58,35.52,0.22,78.0,421.65,3.35,41.6,0.13,0.19
59,39.17,0.18,82.0,461.36,3.03,30.37,0.22,0.28
60,21.62,0.23,77.0,272.28,11.94,17.46,0.28,0.3
61,33.39,0.22,78.0,287.82,6.21,26.62,0.19,0.35
62,31.6,0.24,76.0,296.33,4.65,32.22,0.21,0.38
63,26.65,0.2,80.0,362.51,9.58,16.5,0.23,0.31
64,31.67,0.22,78.0,229.54,5.14,28.32,0.35,0.43
65,30.01,0.18,82.0,550.61,8.01,27.04,0.13,0.21
66,34.94,0.2,80.0,391.86,5.59,32.73,0.21,0.43
67,40.92,0.2,80.0,295.83,1.54,34.34,0.36,0.29
68,40.86,0.15,85.0,477.96,4.29,30.05,0.25,0.35
69,29.95,0.22,78.0,498.09,5.12,29.58,0.09,0.22
70,26.68,0.2,80.0,373.24,9.63,20.49,0.29,0.36
71,37.77,0.14,86.0,301.06,10.32,17.94,0.19,0.33
72,46.93,0.15,85.0,293.2,4.28,31.44,0.18,0.43
73,25.03,0.24,76.0,303.85,6.74,20.62,0.29,0.33
74,46.77,0.16,84.0,322.0,2.42,32.96,0.29,0.41
75,34.29,0.14,86.0,443.94,9.45,20.42,0.3,0.2
76,33.3,0.18,82.0,403.13,7.1,27.73,0.21,0.19
77,19.24,0.29,71.0,379.81,6.1,23.94,0.2,0.17
78,35.86,0.19,81.0,278.84,7.67,22.87,0.18,0.17
79,41.87,0.18,82.0,272.25,4.23,32.51,0.29,0.21
80,35.83,0.18,82.0,466.75,5.53,27.86,0.13,0.28
81,42.67,0.17,83.0,322.68,3.03,33.9,0.33,0.41
82,33.4,0.19,81.0,489.25,4.36,25.45,0.27,0.37
83,26.24,0.22,78.0,299.32,8.66,26.18,0.26,0.23
84,35.0,0.2,80.0,461.06,4.12,30.97,0.2,0.28
85,37.66,0.16,84.0,260.1,8.09,21.14,0.34,0.33
86,30.19,0.17,83.0,487.74,7.42,27.48,0.21,0.37
87,44.78,0.21,79.0,355.81,1.59,37.89,0.16,0.23
88,30.0,0.24,76.0,340.62,4.73,30.3,0.21,0.26
89,46.73,0.12,88.0,430.15,6.23,26.21,0.14,0.31
90,36.44,0.2,80.0,362.49,4.71,26.85,0.2,0.37
91,51.96,0.13,87.0,289.78,4.97,30.68,0.16,0.2
92,20.18,0.21,79.0,413.06,13.34,14.09,0.23,0.21
93,21.4,0.2,80.0,471.68,13.0,16.98,0.1,0.29
94,41.75,0.15,85.0,414.69,5.6,23.69,0.24,0.37
95,28.58,0.23,77.0,392.56,5.9,22.31,0.3,0.33
96,42.16,0.18,82.0,335.24,4.8,28.48,0.18,0.28
97,66.41,0.29,71.0,259.48,1.0,25.48,0.12,0.24
98,59.85,0.08,92.0,319.19,4.29,28.62,0.19,0.38
99,26.72,0.26,74.0,398.82,2.71,41.37,0.28,0.33
100,22.14,0.25,75.0,297.5,10.25,19.4,0.19,0.38
101,34.14,0.25,75.0,196.96,2.98,32.56,0.23,0.44
102,14.66,0.21,79.0,446.27,13.39,13.87,0.39,0.53
