r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
41.906574,100,257.262448,-1.0,7.0,41.91,0.12,88.0,12.0,59.0,13.0,11.0,5.0,336.32,2.42,29.47,0.34,0.65
36.316372,100,258.05564,0.61,3.0,36.32,0.14,86.0,14.0,72.0,5.0,8.0,1.0,337.07,8.74,18.92,0.39,0.51
52.42922,100,258.704561,0.78,3.0,52.43,0.11,89.0,11.0,76.0,5.0,4.0,4.0,547.22,7.28,19.33,0.22,0.75
31.632107,100,259.328023,0.51,2.0,31.63,0.11,89.0,11.0,75.0,5.0,6.0,3.0,414.65,12.13,15.41,0.49,0.6
61.381435,100,259.985789,0.85,4.0,61.38,0.09,91.0,9.0,68.0,7.0,6.0,10.0,419.89,8.0,13.54,0.15,0.52
58.524395,100,260.784061,0.82,5.0,58.52,0.13,87.0,13.0,65.0,9.0,10.0,3.0,319.75,7.98,22.58,0.18,0.61
40.679317,100,261.587653,0.79,6.0,40.68,0.15,85.0,15.0,67.0,6.0,7.0,5.0,537.1,12.75,12.03,0.21,0.73
40.802006,100,262.621116,0.67,2.0,40.8,0.08,92.0,8.0,72.0,5.0,9.0,6.0,346.47,10.37,16.88,0.33,0.74
37.921017,100,263.464002,-1.0,7.0,37.92,0.1,90.0,10.0,64.0,9.0,12.0,5.0,444.62,9.92,17.16,0.33,0.97
57.149017,100,264.157034,0.9,5.0,57.15,0.1,90.0,10.0,73.0,7.0,3.0,7.0,577.31,6.46,21.95,0.1,0.78
41.094154,100,264.886459,0.69,0.0,41.09,0.11,89.0,11.0,73.0,7.0,3.0,6.0,337.77,10.97,10.96,0.31,0.65
55.70816,100,265.655986,0.69,3.0,55.71,0.08,92.0,8.0,70.0,10.0,4.0,8.0,510.98,11.59,16.06,0.31,0.69
54.24118,100,266.565155,0.74,5.0,54.24,0.08,92.0,8.0,73.0,6.0,3.0,10.0,390.8,8.4,18.6,0.26,0.72
55.47715,100,267.387543,0.75,4.0,55.48,0.1,90.0,10.0,71.0,7.0,7.0,5.0,403.89,8.74,20.76,0.25,0.86
55.488686,100,267.901462,0.82,2.0,55.49,0.11,89.0,11.0,73.0,4.0,7.0,5.0,428.18,7.26,22.94,0.18,0.77
64.14813,100,268.285723,0.86,1.0,64.15,0.08,92.0,8.0,77.0,8.0,6.0,1.0,587.02,8.55,22.46,0.14,0.48
52.26665,100,268.678021,0.81,1.0,52.27,0.1,90.0,10.0,68.0,11.0,7.0,4.0,374.53,3.9,27.93,0.19,0.36
61.14383,100,269.27789,0.79,0.0,61.14,0.08,92.0,8.0,74.0,10.0,5.0,3.0,290.88,3.95,23.36,0.21,0.36
49.789623,100,270.044829,-1.0,7.0,49.79,0.09,91.0,9.0,77.0,4.0,5.0,5.0,213.45,9.91,21.4,0.34,0.57
57.288315,100,270.553264,0.77,2.0,57.29,0.11,89.0,11.0,76.0,6.0,5.0,2.0,312.95,8.47,15.76,0.23,0.71
57.163467,100,271.317279,-1.0,7.0,57.16,0.11,89.0,11.0,74.0,6.0,5.0,4.0,534.32,12.31,14.11,0.19,0.45
45.969955,100,272.288744,0.57,5.0,45.97,0.1,90.0,10.0,69.0,11.0,4.0,6.0,570.42,12.28,11.28,0.43,0.73
54.048527,100,273.262392,0.77,2.0,54.05,0.11,89.0,11.0,69.0,5.0,7.0,8.0,359.8,7.9,22.01,0.23,0.86
45.953693,100,273.851022,0.7,4.0,45.95,0.16,84.0,16.0,62.0,7.0,8.0,7.0,486.39,6.15,26.17,0.3,0.91
51.006462,100,274.613241,0.83,6.0,51.01,0.13,87.0,13.0,61.0,8.0,5.0,13.0,477.98,11.33,12.8,0.17,0.54
58.66024,100,275.452558,0.74,2.0,58.66,0.07,93.0,7.0,70.0,8.0,9.0,6.0,378.66,6.13,23.27,0.26,0.71
47.83888,100,276.113611,0.66,1.0,47.84,0.12,88.0,12.0,74.0,5.0,5.0,4.0,507.36,13.82,10.17,0.34,0.77
56.166954,100,276.812157,0.8,0.0,56.17,0.11,89.0,11.0,75.0,9.0,4.0,1.0,334.98,15.19,9.08,0.2,0.62
60.253548,100,277.522251,0.85,0.0,60.25,0.11,89.0,11.0,71.0,6.0,5.0,7.0,532.86,9.93,16.56,0.15,0.65
51.35056,100,278.092974,0.8,4.0,51.35,0.14,86.0,14.0,65.0,7.0,8.0,6.0,602.55,10.86,19.73,0.2,0.66
49.18023,100,278.576205,0.74,1.0,49.18,0.12,88.0,12.0,61.0,14.0,3.0,10.0,360.52,11.62,12.18,0.26,0.53
44.235523,100,279.608034,0.74,1.0,44.24,0.12,88.0,12.0,63.0,9.0,9.0,7.0,514.48,4.04,25.17,0.26,0.45
43.075985,100,280.361637,0.61,6.0,43.08,0.08,92.0,8.0,72.0,7.0,4.0,9.0,519.0,9.59,22.01,0.39,0.99
55.784184,100,280.717444,0.75,2.0,55.78,0.1,90.0,10.0,68.0,10.0,7.0,5.0,298.03,8.22,20.75,0.25,0.7
62.31933,100,281.080735,0.83,0.0,62.32,0.11,89.0,11.0,70.0,9.0,5.0,5.0,250.55,9.24,17.28,0.17,0.33
51.495262,100,281.736602,0.68,4.0,51.5,0.08,92.0,8.0,76.0,8.0,6.0,2.0,312.61,11.54,14.42,0.32,0.33
49.956577,100,282.336788,0.76,5.0,49.96,0.11,89.0,11.0,74.0,4.0,7.0,4.0,337.14,4.57,26.87,0.24,0.62
43.722706,100,282.804368,0.62,1.0,43.72,0.12,88.0,12.0,74.0,4.0,6.0,4.0,307.76,8.93,20.28,0.38,0.54
65.70946,100,283.454326,0.69,2.0,65.71,0.04,96.0,4.0,73.0,6.0,10.0,7.0,418.76,10.56,14.41,0.31,0.43
51.96211,100,283.984153,0.78,2.0,51.96,0.1,90.0,10.0,75.0,6.0,7.0,2.0,432.62,11.79,12.12,0.22,0.62
54.178745,100,284.621908,0.77,4.0,54.18,0.09,91.0,9.0,69.0,8.0,6.0,8.0,591.13,8.7,16.25,0.23,0.49
56.241074,100,285.214379,0.92,1.0,56.24,0.14,86.0,14.0,65.0,6.0,7.0,8.0,507.3,6.19,20.13,0.08,0.58
56.153614,100,286.194136,0.78,3.0,56.15,0.07,93.0,7.0,75.0,7.0,8.0,3.0,439.99,3.43,26.5,0.22,0.53
56.64434,100,286.707158,0.79,3.0,56.64,0.12,88.0,12.0,71.0,4.0,8.0,5.0,540.55,11.0,13.85,0.21,0.95
57.154377,100,287.07651,0.81,0.0,57.15,0.12,88.0,12.0,75.0,4.0,5.0,4.0,614.17,4.59,33.95,0.19,0.46
75.090775,100,287.654695,0.86,1.0,75.09,0.03,97.0,3.0,81.0,3.0,9.0,4.0,501.39,10.42,19.47,0.14,0.34
53.97108,100,288.57844,0.68,0.0,53.97,0.08,92.0,8.0,78.0,5.0,6.0,3.0,347.74,6.85,22.56,0.32,0.52
46.509552,100,289.224666,0.79,2.0,46.51,0.11,89.0,11.0,77.0,6.0,3.0,3.0,399.3,6.61,26.44,0.21,0.86
41.80758,100,289.896117,0.7,2.0,41.81,0.15,85.0,15.0,68.0,6.0,6.0,5.0,425.6,5.81,24.28,0.3,0.61
55.804115,100,291.024284,0.78,1.0,55.8,0.1,90.0,10.0,70.0,14.0,2.0,4.0,324.24,9.36,20.47,0.22,0.62
56.584282,100,292.181988,0.81,4.0,56.58,0.13,87.0,13.0,75.0,6.0,3.0,3.0,329.69,8.76,18.99,0.19,1.06
41.11714,100,292.838369,0.72,2.0,41.12,0.14,86.0,14.0,62.0,14.0,2.0,8.0,594.9,10.19,14.91,0.28,1.08
53.307842,100,293.321754,0.71,0.0,53.31,0.11,89.0,11.0,57.0,13.0,6.0,13.0,338.18,7.47,19.44,0.29,0.61
49.25689,100,293.757975,0.57,0.0,49.26,0.05,95.0,5.0,77.0,5.0,8.0,5.0,371.13,11.89,12.92,0.43,0.45
55.41815,100,294.111716,0.71,0.0,55.42,0.07,93.0,7.0,80.0,1.0,4.0,8.0,450.44,5.37,21.59,0.29,0.41
48.391502,100,294.610781,0.6,2.0,48.39,0.08,92.0,8.0,78.0,4.0,5.0,5.0,242.96,5.35,28.54,0.4,0.33
44.059288,100,294.975439,0.63,2.0,44.06,0.1,90.0,10.0,74.0,8.0,6.0,2.0,445.21,9.6,18.02,0.37,0.45
46.20931,100,295.33487,0.59,2.0,46.21,0.09,91.0,9.0,69.0,6.0,10.0,6.0,423.04,10.28,18.33,0.41,0.34
45.437492,100,295.690739,0.69,2.0,45.44,0.13,87.0,13.0,69.0,5.0,8.0,5.0,460.32,8.39,18.06,0.31,0.33
30.304754,100,296.051693,0.51,6.0,30.3,0.13,87.0,13.0,64.0,11.0,9.0,3.0,230.8,5.94,18.76,0.49,0.33
66.97854,100,296.42034,0.85,1.0,66.98,0.06,94.0,6.0,73.0,5.0,7.0,9.0,515.85,4.2,26.68,0.15,0.33
55.492783,100,296.774861,0.81,1.0,55.49,0.1,90.0,10.0,73.0,5.0,6.0,6.0,231.36,4.35,19.6,0.19,0.34
55.27591,100,297.216876,0.77,2.0,55.28,0.09,91.0,9.0,70.0,5.0,7.0,9.0,360.7,12.93,11.41,0.23,0.32
34.041794,100,297.818929,0.5,0.0,34.04,0.1,90.0,10.0,72.0,8.0,2.0,8.0,465.62,11.07,17.64,0.5,0.4
50.896397,100,298.32594,0.65,0.0,50.9,0.08,92.0,8.0,76.0,4.0,3.0,9.0,580.09,13.15,10.83,0.35,0.57
58.448093,100,298.831842,-1.0,5.0,58.45,0.07,93.0,7.0,75.0,7.0,4.0,7.0,392.49,7.46,19.06,0.25,0.47
64.38555,100,299.369111,-1.0,7.0,64.39,0.05,95.0,5.0,75.0,8.0,8.0,4.0,450.61,7.14,20.48,0.23,0.46
47.05805,100,299.927009,-1.0,7.0,47.06,0.08,92.0,8.0,73.0,5.0,5.0,9.0,530.55,9.18,15.69,0.42,0.49
45.72539,100,300.37438,0.65,3.0,45.73,0.09,91.0,9.0,72.0,6.0,4.0,9.0,327.3,9.18,17.61,0.35,0.52
63.364048,100,300.775713,0.84,1.0,63.36,0.08,92.0,8.0,73.0,6.0,5.0,8.0,407.89,6.85,19.84,0.16,0.4
46.49548,100,301.18766,-1.0,6.0,46.5,0.13,87.0,13.0,57.0,13.0,12.0,5.0,285.91,5.89,15.06,0.32,0.37
49.214813,100,301.685899,0.65,3.0,49.21,0.08,92.0,8.0,80.0,2.0,4.0,6.0,425.56,9.59,16.48,0.35,0.37
49.626205,100,302.07028,-1.0,7.0,49.63,0.08,92.0,8.0,75.0,7.0,9.0,1.0,505.99,10.36,19.96,0.28,0.46
36.273674,100,302.451751,0.62,0.0,36.27,0.1,90.0,10.0,74.0,4.0,8.0,4.0,525.9,3.68,28.91,0.38,0.35
57.702232,100,302.947889,0.77,2.0,57.7,0.08,92.0,8.0,53.0,20.0,7.0,12.0,447.78,3.88,21.64,0.23,0.35
39.533802,100,303.605845,0.62,2.0,39.53,0.14,86.0,14.0,71.0,5.0,2.0,8.0,497.03,5.6,17.82,0.38,0.46
48.48568,100,304.331081,0.61,2.0,48.49,0.09,91.0,9.0,81.0,3.0,4.0,3.0,455.57,13.01,14.58,0.39,0.6
61.8849,100,305.073384,0.84,1.0,61.88,0.11,89.0,11.0,70.0,9.0,4.0,6.0,372.44,4.1,18.89,0.16,0.66
52.19238,100,305.955595,0.75,5.0,52.19,0.13,87.0,13.0,68.0,4.0,11.0,4.0,507.96,5.05,24.0,0.25,0.68
68.49117,100,306.835331,0.85,1.0,68.49,0.08,92.0,8.0,70.0,5.0,9.0,8.0,236.95,1.65,27.32,0.15,0.82
56.298717,100,307.589319,0.7,1.0,56.3,0.05,95.0,5.0,80.0,3.0,9.0,3.0,632.72,7.03,21.89,0.3,0.82
64.02247,100,308.373599,-1.0,7.0,64.02,0.09,91.0,9.0,82.0,4.0,3.0,2.0,284.27,8.24,19.41,0.2,0.7
57.700436,100,309.192903,0.7,2.0,57.7,0.07,93.0,7.0,79.0,5.0,5.0,4.0,513.58,3.99,21.87,0.3,0.73
58.480072,100,309.827829,0.74,4.0,58.48,0.15,85.0,15.0,55.0,11.0,12.0,7.0,291.07,1.54,28.47,0.26,0.77
41.873524,100,310.490226,0.66,1.0,41.87,0.14,86.0,14.0,69.0,5.0,9.0,3.0,479.53,4.59,25.58,0.34,0.6
52.748653,100,311.314984,0.72,2.0,52.75,0.07,93.0,7.0,78.0,3.0,5.0,7.0,360.84,6.37,24.11,0.28,0.62
43.556942,100,312.05679,0.73,2.0,43.56,0.14,86.0,14.0,71.0,5.0,7.0,3.0,291.09,10.52,17.61,0.27,0.77
58.82636,100,312.859075,0.82,6.0,58.83,0.12,88.0,12.0,70.0,6.0,4.0,8.0,447.0,1.61,31.71,0.18,0.69
38.333706,100,313.465487,0.66,6.0,38.33,0.16,84.0,16.0,68.0,4.0,9.0,3.0,518.05,8.39,16.01,0.34,0.76
40.09152,100,314.230211,0.69,4.0,40.09,0.14,86.0,14.0,66.0,6.0,7.0,7.0,595.93,7.12,15.62,0.31,0.56
46.90446,100,314.770345,0.69,1.0,46.9,0.14,86.0,14.0,56.0,20.0,4.0,6.0,495.37,3.9,24.16,0.31,0.72
31.956614,100,315.609905,0.52,2.0,31.96,0.06,94.0,6.0,80.0,6.0,4.0,4.0,423.73,11.05,15.64,0.48,0.51
45.817833,100,316.233828,-1.0,5.0,45.82,0.06,94.0,6.0,85.0,4.0,4.0,1.0,371.66,7.49,19.06,0.53,0.8
66.56454,100,316.98292,0.91,6.0,66.56,0.11,89.0,11.0,74.0,10.0,2.0,3.0,256.91,3.26,26.77,0.09,0.58
25.535389,100,317.633381,0.51,1.0,25.54,0.12,88.0,12.0,76.0,4.0,2.0,6.0,483.14,12.84,12.36,0.49,0.68
41.96339,100,318.258625,0.5,0.0,41.96,0.07,93.0,7.0,81.0,4.0,3.0,5.0,579.3,5.94,28.07,0.5,0.57
44.757137,100,318.922668,0.8,6.0,44.76,0.13,87.0,13.0,73.0,6.0,4.0,4.0,272.58,10.4,16.08,0.2,0.57
32.98512,100,319.724098,-1.0,6.0,32.99,0.2,80.0,20.0,22.0,29.0,10.0,19.0,455.99,7.87,16.21,0.3,0.63
52.496334,100,320.147081,0.76,4.0,52.5,0.13,87.0,13.0,31.0,24.0,10.0,22.0,382.8,7.28,14.5,0.24,0.68
54.186443,100,320.55354,0.6,3.0,54.19,0.08,92.0,8.0,78.0,7.0,4.0,3.0,564.82,12.87,16.08,0.4,0.39
54.72629,100,320.984093,0.81,1.0,54.73,0.09,91.0,9.0,74.0,5.0,4.0,8.0,412.53,8.5,17.32,0.19,0.38
57.373127,100,321.417458,0.71,1.0,57.37,0.08,92.0,8.0,77.0,5.0,4.0,6.0,495.92,2.2,31.87,0.29,0.4
51.303776,100,321.810636,0.68,1.0,51.3,0.1,90.0,10.0,71.0,4.0,6.0,9.0,530.7,9.36,19.22,0.32,0.4
46.32968,100,322.205088,0.6,1.0,46.33,0.08,92.0,8.0,78.0,5.0,1.0,8.0,316.6,13.65,11.5,0.4,0.36
50.195362,100,322.636445,0.6,2.0,50.2,0.06,94.0,6.0,83.0,3.0,4.0,4.0,365.55,13.42,10.63,0.4,0.37
56.72973,100,323.013162,0.65,2.0,56.73,0.05,95.0,5.0,83.0,6.0,1.0,5.0,345.7,14.23,8.67,0.35,0.4
65.636734,100,323.51895,0.82,4.0,65.64,0.03,97.0,3.0,70.0,10.0,8.0,9.0,298.82,3.3,27.51,0.18,0.35
43.59878,100,324.132815,0.58,6.0,43.6,0.06,94.0,6.0,75.0,5.0,4.0,10.0,549.31,5.35,21.08,0.42,0.47
41.963108,100,324.543394,0.67,4.0,41.96,0.1,90.0,10.0,70.0,12.0,3.0,5.0,381.1,10.54,15.93,0.33,0.58
57.274525,100,324.99965,0.7,0.0,57.27,0.06,94.0,6.0,72.0,12.0,5.0,5.0,513.69,6.53,16.91,0.3,0.38
44.462246,100,325.479726,0.7,1.0,44.46,0.12,88.0,12.0,72.0,6.0,7.0,3.0,221.35,1.94,34.13,0.3,0.42
42.21737,100,326.161095,0.52,2.0,42.22,0.07,93.0,7.0,84.0,4.0,3.0,2.0,616.04,11.12,21.08,0.48,0.44
59.470848,100,327.025597,0.7,2.0,59.47,0.07,93.0,7.0,79.0,5.0,3.0,6.0,614.84,11.46,13.44,0.3,0.63
27.501585,100,327.784268,-1.0,4.0,27.5,0.11,89.0,11.0,75.0,8.0,2.0,4.0,356.47,12.33,13.31,0.48,0.8
48.302273,100,328.359744,0.64,4.0,48.3,0.1,90.0,10.0,67.0,6.0,8.0,9.0,464.06,10.12,16.64,0.36,0.71
35.90244,100,329.070384,0.54,2.0,35.9,0.11,89.0,11.0,70.0,5.0,8.0,6.0,609.17,11.74,13.32,0.46,0.52
48.17214,100,329.886348,0.71,1.0,48.17,0.1,90.0,10.0,68.0,11.0,6.0,5.0,408.92,10.19,15.98,0.29,0.67
64.49622,100,330.6552,0.73,3.0,64.5,0.05,95.0,5.0,82.0,4.0,6.0,3.0,507.02,7.74,21.39,0.27,0.74
46.896824,100,331.251524,0.79,4.0,46.9,0.11,89.0,11.0,71.0,8.0,5.0,5.0,427.23,7.28,16.08,0.21,0.72
56.825928,100,331.794724,0.74,2.0,56.83,0.06,94.0,6.0,63.0,14.0,7.0,10.0,460.27,12.17,14.79,0.26,0.56
60.72654,100,332.442424,0.81,2.0,60.73,0.08,92.0,8.0,56.0,21.0,6.0,9.0,390.32,5.91,22.02,0.19,0.5
48.28863,100,333.302094,0.72,1.0,48.29,0.1,90.0,10.0,78.0,3.0,5.0,4.0,461.6,13.03,16.45,0.28,0.6
51.739716,100,334.061354,0.65,4.0,51.74,0.08,92.0,8.0,63.0,7.0,8.0,14.0,365.79,8.97,15.0,0.35,0.8
39.24989,100,334.757611,0.59,1.0,39.25,0.1,90.0,10.0,76.0,5.0,4.0,5.0,519.14,10.73,15.73,0.41,0.7
60.754925,100,335.526607,0.73,0.0,60.75,0.08,92.0,8.0,78.0,5.0,5.0,4.0,524.22,14.62,9.12,0.27,0.64
44.252613,100,336.376589,0.66,1.0,44.25,0.07,93.0,7.0,74.0,6.0,9.0,4.0,481.81,13.13,10.9,0.34,0.71
46.27307,100,337.050936,0.77,1.0,46.27,0.14,86.0,14.0,59.0,12.0,3.0,12.0,472.09,2.19,24.89,0.23,0.79
42.163193,100,337.798178,0.55,2.0,42.16,0.1,90.0,10.0,70.0,7.0,6.0,7.0,303.1,9.78,17.45,0.45,0.62
68.94789,100,338.609241,0.78,6.0,68.95,0.06,94.0,6.0,69.0,13.0,3.0,9.0,331.79,4.21,26.27,0.22,0.69
25.887312,100,339.228678,0.46,3.0,25.89,0.14,86.0,14.0,67.0,10.0,7.0,2.0,567.59,12.97,10.63,0.54,0.75
55.597946,100,339.893804,0.77,0.0,55.6,0.08,92.0,8.0,79.0,5.0,6.0,2.0,154.97,2.58,25.14,0.23,0.57
51.037174,100,340.696982,0.62,0.0,51.04,0.07,93.0,7.0,74.0,9.0,6.0,4.0,367.83,10.13,12.98,0.38,0.62
54.25174,100,341.451474,0.59,0.0,54.25,0.04,96.0,4.0,84.0,5.0,5.0,2.0,548.52,14.1,12.83,0.41,0.75
25.10873,100,342.420016,0.41,0.0,25.11,0.1,90.0,10.0,83.0,2.0,3.0,2.0,534.84,13.46,13.8,0.59,0.69
46.28936,100,343.297661,0.52,3.0,46.29,0.05,95.0,5.0,76.0,12.0,3.0,4.0,515.81,10.74,15.18,0.48,0.9
43.758034,100,344.136157,0.68,2.0,43.76,0.1,90.0,10.0,68.0,11.0,7.0,4.0,467.77,13.17,10.62,0.32,0.81
64.71271,100,344.92096,0.92,0.0,64.71,0.09,91.0,9.0,85.0,1.0,1.0,4.0,350.71,9.06,21.4,0.08,0.78
47.359352,100,345.549885,0.71,0.0,47.36,0.06,94.0,6.0,82.0,3.0,3.0,6.0,601.82,13.49,13.65,0.29,0.74
56.81453,100,346.272423,0.66,4.0,56.81,0.05,95.0,5.0,83.0,3.0,3.0,6.0,496.6,9.14,19.86,0.34,0.58
54.199497,100,347.353389,0.65,1.0,54.2,0.08,92.0,8.0,64.0,15.0,7.0,6.0,240.39,4.44,22.15,0.35,0.68
47.097065,100,347.805311,0.59,0.0,47.1,0.06,94.0,6.0,72.0,13.0,5.0,4.0,593.48,12.94,11.06,0.41,1.03
54.774426,100,348.381728,0.82,3.0,54.77,0.15,85.0,15.0,66.0,9.0,5.0,5.0,375.15,1.22,26.03,0.18,0.41
57.23548,100,349.055686,0.67,6.0,57.24,0.07,93.0,7.0,77.0,5.0,4.0,7.0,425.8,2.22,27.58,0.33,0.55
48.56648,100,349.602199,0.78,0.0,48.57,0.12,88.0,12.0,77.0,5.0,4.0,2.0,257.99,1.67,33.61,0.22,0.62
43.874393,100,350.018577,0.78,0.0,43.87,0.15,85.0,15.0,39.0,19.0,8.0,19.0,503.97,12.09,10.4,0.22,0.51
37.780907,100,350.444659,0.64,3.0,37.78,0.1,90.0,10.0,79.0,4.0,5.0,2.0,546.3,11.74,17.46,0.36,0.39
50.639412,100,350.926116,0.73,3.0,50.64,0.09,91.0,9.0,69.0,9.0,8.0,5.0,607.72,4.78,28.79,0.27,0.4
30.398575,100,351.585033,0.65,4.0,30.4,0.19,81.0,19.0,21.0,38.0,1.0,21.0,425.22,6.57,14.65,0.35,0.45
49.54207,100,352.538248,0.65,3.0,49.54,0.06,94.0,6.0,78.0,6.0,4.0,6.0,612.4,13.74,11.31,0.35,0.61
48.685364,100,353.733859,0.49,1.0,48.69,0.03,97.0,3.0,85.0,2.0,5.0,5.0,515.84,14.43,9.98,0.51,0.9
36.66375,100,355.048818,-1.0,6.0,36.66,0.1,90.0,10.0,32.0,41.0,5.0,12.0,470.83,5.32,17.51,0.41,1.13
61.794502,100,355.996652,0.82,2.0,61.79,0.05,95.0,5.0,80.0,3.0,5.0,7.0,502.15,5.39,26.3,0.18,1.25
50.90528,100,356.690818,0.82,2.0,50.91,0.1,90.0,10.0,73.0,7.0,3.0,7.0,404.18,2.82,29.84,0.18,0.88
54.266125,100,357.719399,0.65,2.0,54.27,0.07,93.0,7.0,73.0,11.0,4.0,5.0,425.33,9.47,21.69,0.35,0.63
49.863907,100,358.783408,0.69,0.0,49.86,0.04,96.0,4.0,80.0,8.0,4.0,4.0,556.02,11.25,15.83,0.31,0.97
55.691223,100,359.860659,0.75,2.0,55.69,0.08,92.0,8.0,82.0,1.0,4.0,5.0,561.41,6.52,20.12,0.25,1.0
49.849586,100,360.803398,0.68,3.0,49.85,0.09,91.0,9.0,81.0,7.0,2.0,1.0,378.37,5.74,20.26,0.32,1.02
68.30469,100,361.823594,0.81,0.0,68.3,0.07,93.0,7.0,47.0,27.0,3.0,16.0,388.0,5.38,18.87,0.19,0.88
50.765236,100,362.687779,0.67,1.0,50.77,0.12,88.0,12.0,52.0,22.0,2.0,12.0,375.18,9.57,12.41,0.33,0.97
75.835724,100,363.736814,0.89,6.0,75.84,0.05,95.0,5.0,75.0,6.0,5.0,9.0,350.86,6.74,21.65,0.11,0.8
58.189327,100,364.831591,0.69,1.0,58.19,0.03,97.0,3.0,81.0,8.0,4.0,4.0,612.51,10.7,15.54,0.31,1.0
55.079834,100,365.863084,0.69,2.0,55.08,0.05,95.0,5.0,81.0,4.0,6.0,4.0,568.36,6.02,31.37,0.31,1.03
61.956867,100,366.931886,0.84,4.0,61.96,0.07,93.0,7.0,67.0,14.0,3.0,9.0,428.33,5.11,18.88,0.16,0.96
50.129436,100,368.149369,0.62,1.0,50.13,0.07,93.0,7.0,71.0,12.0,3.0,7.0,479.03,13.76,9.71,0.38,0.99
47.167328,100,369.289092,0.74,3.0,47.17,0.15,85.0,15.0,32.0,29.0,6.0,18.0,455.61,4.62,18.08,0.26,1.14
69.5892,100,370.293251,0.79,6.0,69.59,0.06,94.0,6.0,83.0,3.0,2.0,6.0,404.57,10.11,17.04,0.21,1.08
50.549355,100,371.452409,0.61,1.0,50.55,0.05,95.0,5.0,82.0,4.0,4.0,5.0,285.52,8.27,18.44,0.39,0.94
62.14103,100,372.545331,0.69,3.0,62.14,0.06,94.0,6.0,78.0,5.0,7.0,4.0,573.87,13.79,11.26,0.31,1.09
43.699654,100,372.994572,0.75,4.0,43.7,0.12,88.0,12.0,66.0,13.0,4.0,5.0,565.46,13.93,10.76,0.25,1.04
32.711033,100,373.47251,0.7,4.0,32.71,0.17,83.0,17.0,43.0,29.0,3.0,8.0,262.53,14.14,9.55,0.3,0.41
53.42383,100,373.893773,0.77,6.0,53.42,0.06,94.0,6.0,65.0,13.0,9.0,7.0,544.28,6.14,25.66,0.23,0.44
54.957874,100,374.326777,0.72,0.0,54.96,0.1,90.0,10.0,45.0,32.0,5.0,8.0,545.55,8.49,22.03,0.28,0.39
38.44213,100,374.73858,0.61,0.0,38.44,0.08,92.0,8.0,78.0,4.0,6.0,4.0,346.33,10.65,15.38,0.39,0.4
43.11163,100,375.14806,0.66,0.0,43.11,0.1,90.0,10.0,71.0,6.0,6.0,7.0,498.52,11.4,13.12,0.34,0.38
26.264277,100,375.600726,0.46,1.0,26.26,0.1,90.0,10.0,77.0,6.0,4.0,3.0,433.06,13.42,13.04,0.54,0.38
44.235847,100,376.138811,0.73,5.0,44.24,0.15,85.0,15.0,46.0,21.0,3.0,15.0,209.42,3.66,15.7,0.27,0.42
45.648125,100,376.643469,0.74,2.0,45.65,0.08,92.0,8.0,72.0,13.0,4.0,3.0,294.9,8.89,17.16,0.26,0.51
37.18912,100,377.112864,0.58,3.0,37.19,0.09,91.0,9.0,74.0,7.0,5.0,5.0,323.81,12.14,15.5,0.42,0.47
50.804596,100,377.582497,0.88,1.0,50.8,0.15,85.0,15.0,52.0,21.0,3.0,9.0,336.62,1.67,22.76,0.12,0.44
46.020576,100,378.036247,0.74,0.0,46.02,0.15,85.0,15.0,57.0,14.0,5.0,9.0,442.51,3.18,25.79,0.26,0.43
28.732119,100,378.503717,0.52,4.0,28.73,0.07,93.0,7.0,68.0,19.0,3.0,3.0,406.69,12.53,11.74,0.48,0.42
38.342052,100,378.957435,0.55,2.0,38.34,0.06,94.0,6.0,81.0,7.0,4.0,2.0,488.83,12.35,17.52,0.45,0.44
54.179375,100,379.479964,0.75,1.0,54.18,0.13,87.0,13.0,53.0,18.0,3.0,13.0,509.97,3.26,22.93,0.25,0.43
30.187624,100,379.973512,0.68,1.0,30.19,0.18,82.0,18.0,52.0,16.0,5.0,9.0,471.82,9.62,17.98,0.32,0.49
36.772743,100,380.590868,-1.0,4.0,36.77,0.17,83.0,17.0,19.0,40.0,5.0,19.0,430.55,10.28,9.12,0.35,0.46
48.59356,100,381.133181,0.69,4.0,48.59,0.11,89.0,11.0,37.0,34.0,5.0,13.0,412.39,4.99,18.89,0.31,0.59
29.153477,100,381.677063,0.57,5.0,29.15,0.16,84.0,16.0,68.0,7.0,6.0,3.0,366.81,11.98,15.2,0.43,0.51
44.666775,100,382.317904,0.75,3.0,44.67,0.17,83.0,17.0,33.0,32.0,8.0,10.0,435.04,6.02,15.76,0.25,0.51
65.138405,100,383.065947,0.77,0.0,65.14,0.1,90.0,10.0,67.0,14.0,4.0,5.0,356.26,1.57,29.88,0.23,0.61
54.091354,100,383.876306,0.59,3.0,54.09,0.07,93.0,7.0,74.0,8.0,4.0,7.0,264.35,10.1,18.19,0.41,0.7
34.23009,100,384.521019,0.52,4.0,34.23,0.11,89.0,11.0,71.0,8.0,5.0,5.0,395.06,11.82,14.7,0.48,0.75
42.167423,100,385.179475,0.57,4.0,42.17,0.08,92.0,8.0,54.0,20.0,4.0,14.0,380.66,11.07,14.26,0.43,0.6
